"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage"
1498, 0, 0.983365, 0, 1.03606
1499, 0, 0.983056, 0, 1.0359
1500, 0, 0.98368, 0, 1.03624
1501, 0, 0.984316, 0, 1.03661
1502, 0, 0.984537, 0, 1.03676
1503, 0, 0.984852, 0, 1.03698
1504, 0, 0.985356, 0, 1.03753
1505, 0, 0.984566, 0, 1.03678
1506, 0, 0.982399, 0, 1.03554
1507, 0, 0.980558, 0, 1.04423
1508, 0, 0.978853, 0, 1.04332
1509, 0, 0.98108, 0, 1.04452
1510, 0, 0.985987, 0, 1.04722
1511, 0, 0.992647, 0, 1.04576
1512, 0, 0.998625, 0, 1.04791
1513, 0, 0.995867, 0, 1.0397
1514, 0, 0.997632, 0, 1.0422
1515, 0, 0.998394, 0, 1.04327
1516, 0, 0.998644, 0, 1.04363
1517, 0, 0.997883, 0, 1.04256
1518, 0, 0.994421, 0, 1.03766
1519, 0, 0.988225, 0, 1.03531
1520, 0, 0.983692, 0, 1.03625
1521, 0, 0.981787, 0, 1.03521
1522, 0, 0.980668, 0, 1.03817
1523, 0, 0.986348, 0, 1.04417
1524, 0, 0.985871, 0, 1.04363
1525, 0, 0.985579, 0, 1.04331
1526, 0, 0.985705, 0, 1.04345
1527, 0, 0.987982, 0, 1.04601
1528, 0, 0.986693, 0, 1.04456
1529, 0, 0.984361, 0, 1.04193
1530, 0, 0.978972, 0, 1.03681
1531, 0, 0.97989, 0, 1.0471
1532, 0, 0.980093, 0, 1.04721
1533, 0, 0.983174, 0, 1.04885
1534, 0, 0.98794, 0, 1.04557
1535, 0, 0.995694, 0, 1.04918
1536, 0, 0.995708, 0, 1.0406
1537, 0, 0.992105, 0, 1.03721
1538, 0, 0.993155, 0, 1.03967
1539, 0, 0.993717, 0, 1.04098
1540, 0, 0.993826, 0, 1.04123
1541, 0, 0.993285, 0, 1.03997
1542, 0, 0.991336, 0, 1.03616
1543, 0, 0.986706, 0, 1.03849
1544, 0, 0.982704, 0, 1.03571
1545, 0, 0.981808, 0, 1.03522
1546, 0, 0.981641, 0, 1.03926
1547, 0, 0.981772, 0, 1.03941
1548, 0, 0.982628, 0, 1.04037
1549, 0, 0.983609, 0, 1.04148
1550, 0, 0.984158, 0, 1.04222
1551, 0, 0.984905, 0, 1.04331
1552, 0, 0.985579, 0, 1.04428
1553, 0, 0.985504, 0, 1.04418
1554, 0, 0.984052, 0, 1.04207
1555, 0, 0.982671, 0, 1.04543
1556, 0, 0.981213, 0, 1.04464
1557, 0, 0.983561, 0, 1.04591
1558, 0, 0.987142, 0, 1.04784
1559, 0, 0.991911, 0, 1.0447
1560, 0, 0.997097, 0, 1.04795
1561, 0, 0.99457, 0, 1.03832
1562, 0, 0.996702, 0, 1.04087
1563, 0, 0.997499, 0, 1.04199
1564, 0, 0.997843, 0, 1.04248
1565, 0, 0.997488, 0, 1.04198
1566, 0, 0.996564, 0, 1.04067
1567, 0, 0.994647, 0, 1.03841
1568, 0, 0.991822, 0, 1.03531
1569, 0, 0.987877, 0, 1.03481
1570, 0, 0.985016, 0, 1.0371
1571, 0, 0.984342, 0, 1.03662
1572, 0, 0.984679, 0, 1.03686
1573, 0, 0.985663, 0, 1.03797
1574, 0, 0.986303, 0, 1.03889
1575, 0, 0.986172, 0, 1.03871
1576, 0, 0.985056, 0, 1.03712
1577, 0, 0.983228, 0, 1.03599
1578, 0, 0.986107, 0, 1.0439
1579, 0, 0.981801, 0, 1.03905
1580, 0, 0.983056, 0, 1.04046
1581, 0, 0.985409, 0, 1.04311
1582, 0, 0.988951, 0, 1.0471
1583, 0, 0.9926, 0, 1.04569
1584, 0, 0.996892, 0, 1.04781
1585, 0, 0.993993, 0, 1.03769
1586, 0, 0.996321, 0, 1.04033
1587, 0, 0.997595, 0, 1.04213
1588, 0, 0.998211, 0, 1.043
1589, 0, 0.998233, 0, 1.04303
1590, 0, 0.997738, 0, 1.04233
1591, 0, 0.996573, 0, 1.04069
1592, 0, 0.994796, 0, 1.03857
1593, 0, 0.991489, 0, 1.03505
1594, 0, 0.989207, 0, 1.03671
1595, 0, 0.988742, 0, 1.03605
1596, 0, 0.988809, 0, 1.03615
1597, 0, 0.989741, 0, 1.03748
1598, 0, 0.990324, 0, 1.03831
1599, 0, 0.991034, 0, 1.03932
1600, 0, 0.991301, 0, 1.0397
1601, 0, 0.990537, 0, 1.03862
1602, 0, 0.987591, 0, 1.03441
1603, 0, 0.986102, 0, 1.04389
1604, 0, 0.984224, 0, 1.04178
1605, 0, 0.986225, 0, 1.04403
1606, 0, 0.990108, 0, 1.04856
1607, 0, 0.994986, 0, 1.04911
1608, 0, 0.993707, 0, 1.04313
1609, 0, 0.99723, 0, 1.04815
1610, 0, 0.998538, 0, 1.04346
1611, 0, 0.999121, 0, 1.04429
1612, 0, 0.99905, 0, 1.04419
1613, 0, 0.998522, 0, 1.04344
1614, 0, 0.995, 0, 1.0388
1615, 0, 0.988825, 0, 1.03617
1616, 0, 0.985128, 0, 1.0372
1617, 0, 0.984712, 0, 1.03688
1618, 0, 0.983959, 0, 1.03639
1619, 0, 0.983717, 0, 1.03626
1620, 0, 0.983904, 0, 1.03636
1621, 0, 0.984583, 0, 1.0368
1622, 0, 0.984723, 0, 1.03689
1623, 0, 0.985067, 0, 1.03713
1624, 0, 0.985184, 0, 1.03728
1625, 0, 0.985043, 0, 1.03711
1626, 0, 0.983367, 0, 1.03607
1627, 0, 0.981859, 0, 1.04499
1628, 0, 0.979954, 0, 1.04396
1629, 0, 0.983113, 0, 1.04567
1630, 0, 0.988033, 0, 1.04832
1631, 0, 0.994171, 0, 1.04794
1632, 0, 0.993903, 0, 1.04341
1633, 0, 0.997531, 0, 1.04857
1634, 0, 0.999105, 0, 1.04426
1635, 0, 0.999861, 0, 1.04533
1636, 0, 0.999879, 0, 1.04536
1637, 0, 0.999055, 0, 1.04419
1638, 0, 0.995684, 0, 1.03955
1639, 0, 0.989678, 0, 1.03739
1640, 0, 0.986121, 0, 1.03864
1641, 0, 0.98556, 0, 1.03782
1642, 0, 0.984878, 0, 1.037
1643, 0, 0.984603, 0, 1.03681
1644, 0, 0.984409, 0, 1.03667
1645, 0, 0.98461, 0, 1.03681
1646, 0, 0.984564, 0, 1.03678
1647, 0, 0.985187, 0, 1.03729
1648, 0, 0.985077, 0, 1.03714
1649, 0, 0.985013, 0, 1.03709
1650, 0, 0.983972, 0, 1.0364
1651, 0, 0.983159, 0, 1.04569
1652, 0, 0.98141, 0, 1.04475
1653, 0, 0.984876, 0, 1.04662
1654, 0, 0.989337, 0, 1.04924
1655, 0, 0.995434, 0, 1.04678
1656, 0, 0.994795, 0, 1.03857
1657, 0, 0.99844, 0, 1.04332
1658, 0, 0.999999, 0, 1.04555
1659, 0, 0.994479, 0, 1.03993
1660, 0, 0.994475, 0, 1.03993
1661, 0, 0.993634, 0, 1.03874
1662, 0, 0.9905, 0, 1.03431
1663, 0, 0.98487, 0, 1.03486
1664, 0, 0.982033, 0, 1.03502
1665, 0, 0.987202, 0, 1.04546
1666, 0, 0.986006, 0, 1.04462
1667, 0, 0.986551, 0, 1.04501
1668, 0, 0.98485, 0, 1.04381
1669, 0, 0.984639, 0, 1.04366
1670, 0, 0.98454, 0, 1.04359
1671, 0, 0.98472, 0, 1.04372
1672, 0, 0.984759, 0, 1.04375
1673, 0, 0.984338, 0, 1.04345
1674, 0, 0.983528, 0, 1.04301
1675, 0, 0.983769, 0, 1.04602
1676, 0, 0.982038, 0, 1.04509
1677, 0, 0.984926, 0, 1.04665
1678, 0, 0.989909, 0, 1.04827
1679, 0, 0.995204, 0, 1.04942
1680, 0, 0.994902, 0, 1.03869
1681, 0, 0.998457, 0, 1.04335
1682, 0, 0.999999, 0, 1.04586
1683, 0, 0.99461, 0, 1.04012
1684, 0, 0.994787, 0, 1.04037
1685, 0, 0.994095, 0, 1.03939
1686, 0, 0.99098, 0, 1.03499
1687, 0, 0.985702, 0, 1.03564
1688, 0, 0.987784, 0, 1.04102
1689, 0, 0.986184, 0, 1.03872
1690, 0, 0.985038, 0, 1.03713
1691, 0, 0.984165, 0, 1.03651
1692, 0, 0.984265, 0, 1.03659
1693, 0, 0.984416, 0, 1.0367
1694, 0, 0.984623, 0, 1.03684
1695, 0, 0.984288, 0, 1.0366
1696, 0, 0.984304, 0, 1.03662
1697, 0, 0.982769, 0, 1.03576
1698, 0, 0.985979, 0, 1.04376
1699, 0, 0.980525, 0, 1.03763
1700, 0, 0.980746, 0, 1.03786
1701, 0, 0.983852, 0, 1.04136
1702, 0, 0.98909, 0, 1.04726
1703, 0, 0.994664, 0, 1.04865
1704, 0, 0.993959, 0, 1.03765
1705, 0, 0.997576, 0, 1.0421
1706, 0, 0.999287, 0, 1.04452
1707, 0, 0.999999, 0, 1.04569
1708, 0, 0.999999, 0, 1.04605
1709, 0, 0.999681, 0, 1.04508
1710, 0, 0.996923, 0, 1.04118
1711, 0, 0.990847, 0, 1.03906
1712, 0, 0.986414, 0, 1.03906
1713, 0, 0.9859, 0, 1.03832
1714, 0, 0.985289, 0, 1.03744
1715, 0, 0.985112, 0, 1.03718
1716, 0, 0.984707, 0, 1.03688
1717, 0, 0.985291, 0, 1.03744
1718, 0, 0.985293, 0, 1.03744
1719, 0, 0.985589, 0, 1.03787
1720, 0, 0.986157, 0, 1.03868
1721, 0, 0.986232, 0, 1.03879
1722, 0, 0.985863, 0, 1.03826
1723, 0, 0.980075, 0, 1.0375
1724, 0, 0.985431, 0, 1.04314
1725, 0, 0.988154, 0, 1.04621
1726, 0, 0.991412, 0, 1.04398
1727, 0, 0.995463, 0, 1.0468
1728, 0, 0.993946, 0, 1.03764
1729, 0, 0.997389, 0, 1.04184
1730, 0, 0.999249, 0, 1.04447
1731, 0, 0.999999, 0, 1.04572
1732, 0, 0.99434, 0, 1.03974
1733, 0, 0.994099, 0, 1.0394
1734, 0, 0.993131, 0, 1.03803
1735, 0, 0.991192, 0, 1.03529
1736, 0, 0.988754, 0, 1.03821
1737, 0, 0.985643, 0, 1.03559
1738, 0, 0.983964, 0, 1.0378
1739, 0, 0.983184, 0, 1.03668
1740, 0, 0.983212, 0, 1.03672
1741, 0, 0.983572, 0, 1.03724
1742, 0, 0.98416, 0, 1.03808
1743, 0, 0.984534, 0, 1.03862
1744, 0, 0.984993, 0, 1.03928
1745, 0, 0.984733, 0, 1.03891
1746, 0, 0.983221, 0, 1.03673
1747, 0, 0.984518, 0, 1.04335
1748, 0, 0.982935, 0, 1.0424
1749, 0, 0.984785, 0, 1.04354
1750, 0, 0.987247, 0, 1.04659
1751, 0, 0.990524, 0, 1.04779
1752, 0, 0.994291, 0, 1.04449
1753, 0, 0.997408, 0, 1.0483
1754, 0, 0.999372, 0, 1.04746
1755, 0, 0.994154, 0, 1.03947
1756, 0, 0.994563, 0, 1.04005
1757, 0, 0.994602, 0, 1.04011
1758, 0, 0.994044, 0, 1.03932
1759, 0, 0.993194, 0, 1.03812
1760, 0, 0.991023, 0, 1.03505
1761, 0, 0.988136, 0, 1.03733
1762, 0, 0.986053, 0, 1.03586
1763, 0, 0.985085, 0, 1.03501
1764, 0, 0.984922, 0, 1.03489
1765, 0, 0.98508, 0, 1.03501
1766, 0, 0.985464, 0, 1.03528
1767, 0, 0.985858, 0, 1.03555
1768, 0, 0.986285, 0, 1.03594
1769, 0, 0.984994, 0, 1.03494
1770, 0, 0.9883, 0, 1.04176
1771, 0, 0.982863, 0, 1.03581
1772, 0, 0.981009, 0, 1.03855
1773, 0, 0.983195, 0, 1.04101
1774, 0, 0.986427, 0, 1.04551
1775, 0, 0.991137, 0, 1.04584
1776, 0, 0.995716, 0, 1.0459
1777, 0, 0.998614, 0, 1.04693
1778, 0, 0.999999, 0, 1.04586
1779, 0, 0.99461, 0, 1.04012
1780, 0, 0.994657, 0, 1.04018
1781, 0, 0.994002, 0, 1.03926
1782, 0, 0.991294, 0, 1.03544
1783, 0, 0.985984, 0, 1.03583
1784, 0, 0.988111, 0, 1.04149
1785, 0, 0.986687, 0, 1.03944
1786, 0, 0.985421, 0, 1.03763
1787, 0, 0.984627, 0, 1.03684
1788, 0, 0.984392, 0, 1.03668
1789, 0, 0.984748, 0, 1.03693
1790, 0, 0.984616, 0, 1.03683
1791, 0, 0.985032, 0, 1.03713
1792, 0, 0.985442, 0, 1.03766
1793, 0, 0.985263, 0, 1.0374
1794, 0, 0.984166, 0, 1.03652
1795, 0, 0.984199, 0, 1.04626
1796, 0, 0.981337, 0, 1.04471
1797, 0, 0.984837, 0, 1.0466
1798, 0, 0.989593, 0, 1.04937
1799, 0, 0.995352, 0, 1.04673
1800, 0, 0.994702, 0, 1.03847
1801, 0, 0.998326, 0, 1.04316
1802, 0, 0.999999, 0, 1.0457
1803, 0, 0.99434, 0, 1.03974
1804, 0, 0.994631, 0, 1.04015
1805, 0, 0.993917, 0, 1.03914
1806, 0, 0.991023, 0, 1.03505
1807, 0, 0.985449, 0, 1.03526
1808, 0, 0.987413, 0, 1.04561
1809, 0, 0.986624, 0, 1.04505
1810, 0, 0.98596, 0, 1.04459
1811, 0, 0.985361, 0, 1.04416
1812, 0, 0.985213, 0, 1.04406
1813, 0, 0.98532, 0, 1.04414
1814, 0, 0.985264, 0, 1.0441
1815, 0, 0.98486, 0, 1.04381
1816, 0, 0.985022, 0, 1.04393
1817, 0, 0.984915, 0, 1.04385
1818, 0, 0.984455, 0, 1.04353
1819, 0, 0.985885, 0, 1.04737
1820, 0, 0.983452, 0, 1.04606
1821, 0, 0.986131, 0, 1.04751
1822, 0, 0.990181, 0, 1.04867
1823, 0, 0.995884, 0, 1.0471
1824, 0, 0.995293, 0, 1.03889
1825, 0, 0.998551, 0, 1.0435
1826, 0, 0.999999, 0, 1.04588
1827, 0, 0.994592, 0, 1.04011
1828, 0, 0.994756, 0, 1.04034
1829, 0, 0.994008, 0, 1.03929
1830, 0, 0.991049, 0, 1.03509
1831, 0, 0.986334, 0, 1.03606
1832, 0, 0.982546, 0, 1.03576
1833, 0, 0.987575, 0, 1.04073
1834, 0, 0.986228, 0, 1.03879
1835, 0, 0.985627, 0, 1.03793
1836, 0, 0.985371, 0, 1.03756
1837, 0, 0.98531, 0, 1.03747
1838, 0, 0.985228, 0, 1.03735
1839, 0, 0.985232, 0, 1.03736
1840, 0, 0.985735, 0, 1.03808
1841, 0, 0.985874, 0, 1.03828
1842, 0, 0.985097, 0, 1.03717
1843, 0, 0.980215, 0, 1.03766
1844, 0, 0.98336, 0, 1.0458
1845, 0, 0.985782, 0, 1.04711
1846, 0, 0.990392, 0, 1.04897
1847, 0, 0.996388, 0, 1.04745
1848, 0, 0.995556, 0, 1.03926
1849, 0, 0.998941, 0, 1.04405
1850, 0, 0.99435, 0, 1.03977
1851, 0, 0.995275, 0, 1.04107
1852, 0, 0.995335, 0, 1.04116
1853, 0, 0.994677, 0, 1.04023
1854, 0, 0.991851, 0, 1.03624
1855, 0, 0.986608, 0, 1.03625
1856, 0, 0.982438, 0, 1.0356
1857, 0, 0.987575, 0, 1.04073
1858, 0, 0.98634, 0, 1.03895
1859, 0, 0.985868, 0, 1.03827
1860, 0, 0.98508, 0, 1.03715
1861, 0, 0.985386, 0, 1.03758
1862, 0, 0.985538, 0, 1.0378
1863, 0, 0.985921, 0, 1.03835
1864, 0, 0.986124, 0, 1.03864
1865, 0, 0.985996, 0, 1.03846
1866, 0, 0.984952, 0, 1.03707
1867, 0, 0.984608, 0, 1.04221
1868, 0, 0.982777, 0, 1.04015
1869, 0, 0.985515, 0, 1.04323
1870, 0, 0.990181, 0, 1.04866
1871, 0, 0.995845, 0, 1.04707
1872, 0, 0.994957, 0, 1.03875
1873, 0, 0.99844, 0, 1.04332
1874, 0, 0.999999, 0, 1.04577
1875, 0, 0.994872, 0, 1.04049
1876, 0, 0.995083, 0, 1.04079
1877, 0, 0.99431, 0, 1.0397
1878, 0, 0.991595, 0, 1.03586
1879, 0, 0.986885, 0, 1.03644
1880, 0, 0.982447, 0, 1.03562
1881, 0, 0.987348, 0, 1.04557
1882, 0, 0.986006, 0, 1.04462
1883, 0, 0.985842, 0, 1.04451
1884, 0, 0.985399, 0, 1.04419
1885, 0, 0.985707, 0, 1.04441
1886, 0, 0.98579, 0, 1.04447
1887, 0, 0.986306, 0, 1.04483
1888, 0, 0.986032, 0, 1.04464
1889, 0, 0.985529, 0, 1.04428
1890, 0, 0.984264, 0, 1.04341
1891, 0, 0.985745, 0, 1.0473
1892, 0, 0.985518, 0, 1.04717
1893, 0, 0.988271, 0, 1.04865
1894, 0, 0.991486, 0, 1.04409
1895, 0, 0.995725, 0, 1.04699
1896, 0, 0.99381, 0, 1.03749
1897, 0, 0.997364, 0, 1.0418
1898, 0, 0.999202, 0, 1.0444
1899, 0, 0.999999, 0, 1.04596
1900, 0, 0.994471, 0, 1.03992
1901, 0, 0.99442, 0, 1.03985
1902, 0, 0.993537, 0, 1.0386
1903, 0, 0.992172, 0, 1.03668
1904, 0, 0.989481, 0, 1.03304
1905, 0, 0.986449, 0, 1.03614
1906, 0, 0.984479, 0, 1.03854
1907, 0, 0.983738, 0, 1.03748
1908, 0, 0.983407, 0, 1.037
1909, 0, 0.982741, 0, 1.03604
1910, 0, 0.983185, 0, 1.03668
1911, 0, 0.984189, 0, 1.03812
1912, 0, 0.98426, 0, 1.03823
1913, 0, 0.983352, 0, 1.03692
1914, 0, 0.988025, 0, 1.04137
1915, 0, 0.984063, 0, 1.03646
1916, 0, 0.982958, 0, 1.03586
1917, 0, 0.984943, 0, 1.03706
1918, 0, 0.987407, 0, 1.04049
1919, 0, 0.990596, 0, 1.04506
1920, 0, 0.994273, 0, 1.04447
1921, 0, 0.997255, 0, 1.04809
1922, 0, 0.999148, 0, 1.0473
1923, 0, 0.999999, 0, 1.04598
1924, 0, 0.99461, 0, 1.04012
1925, 0, 0.994678, 0, 1.04021
1926, 0, 0.994057, 0, 1.03934
1927, 0, 0.993228, 0, 1.03817
1928, 0, 0.991328, 0, 1.03549
1929, 0, 0.988225, 0, 1.03746
1930, 0, 0.986198, 0, 1.03596
1931, 0, 0.985038, 0, 1.03497
1932, 0, 0.984886, 0, 1.03912
1933, 0, 0.984865, 0, 1.0391
1934, 0, 0.985199, 0, 1.03958
1935, 0, 0.985311, 0, 1.03974
1936, 0, 0.985422, 0, 1.0399
1937, 0, 0.984931, 0, 1.03919
1938, 0, 0.982258, 0, 1.03535
1939, 0, 0.983626, 0, 1.04278
1940, 0, 0.980893, 0, 1.04129
1941, 0, 0.982989, 0, 1.04243
1942, 0, 0.986485, 0, 1.04549
1943, 0, 0.990893, 0, 1.04805
1944, 0, 0.995725, 0, 1.04591
1945, 0, 0.998851, 0, 1.0471
1946, 0, 0.994293, 0, 1.03967
1947, 0, 0.994973, 0, 1.04063
1948, 0, 0.995003, 0, 1.04067
1949, 0, 0.994197, 0, 1.03954
1950, 0, 0.991595, 0, 1.03586
1951, 0, 0.987222, 0, 1.03668
1952, 0, 0.983328, 0, 1.03689
1953, 0, 0.986862, 0, 1.04522
1954, 0, 0.985092, 0, 1.04398
1955, 0, 0.984152, 0, 1.04335
1956, 0, 0.982925, 0, 1.04268
1957, 0, 0.982404, 0, 1.0424
1958, 0, 0.982091, 0, 1.04223
1959, 0, 0.982837, 0, 1.04264
1960, 0, 0.982315, 0, 1.04235
1961, 0, 0.981195, 0, 1.04167
1962, 0, 0.984278, 0, 1.0463
1963, 0, 0.980293, 0, 1.04415
1964, 0, 0.98091, 0, 1.04449
1965, 0, 0.984647, 0, 1.0465
1966, 0, 0.989321, 0, 1.04923
1967, 0, 0.994785, 0, 1.04882
1968, 0, 0.994472, 0, 1.03822
1969, 0, 0.997885, 0, 1.04254
1970, 0, 0.999731, 0, 1.04515
1971, 0, 0.994348, 0, 1.03975
1972, 0, 0.994479, 0, 1.03993
1973, 0, 0.993778, 0, 1.03894
1974, 0, 0.991069, 0, 1.03512
1975, 0, 0.986586, 0, 1.03623
1976, 0, 0.982658, 0, 1.03592
1977, 0, 0.987408, 0, 1.04561
1978, 0, 0.986161, 0, 1.04473
1979, 0, 0.985392, 0, 1.04419
1980, 0, 0.984908, 0, 1.04385
1981, 0, 0.985014, 0, 1.04392
1982, 0, 0.984644, 0, 1.04366
1983, 0, 0.985163, 0, 1.04403
1984, 0, 0.985711, 0, 1.04442
1985, 0, 0.984729, 0, 1.04372
1986, 0, 0.982108, 0, 1.04224
1987, 0, 0.983607, 0, 1.04594
1988, 0, 0.982386, 0, 1.04528
1989, 0, 0.985519, 0, 1.04697
1990, 0, 0.990038, 0, 1.04846
1991, 0, 0.995884, 0, 1.0471
1992, 0, 0.994957, 0, 1.03875
1993, 0, 0.998364, 0, 1.04322
1994, 0, 0.999999, 0, 1.04591
1995, 0, 0.994653, 0, 1.04018
1996, 0, 0.99483, 0, 1.04043
1997, 0, 0.994027, 0, 1.0393
1998, 0, 0.991044, 0, 1.03508
1999, 0, 0.986676, 0, 1.0363
2000, 0, 0.982542, 0, 1.03575
2001, 0, 0.987094, 0, 1.04539
2002, 0, 0.985812, 0, 1.04448
2003, 0, 0.985128, 0, 1.044
2004, 0, 0.984473, 0, 1.04354
2005, 0, 0.984612, 0, 1.04364
2006, 0, 0.984793, 0, 1.04377
2007, 0, 0.985108, 0, 1.04399
2008, 0, 0.9859, 0, 1.04455
2009, 0, 0.985717, 0, 1.04442
2010, 0, 0.984789, 0, 1.04376
2011, 0, 0.980032, 0, 1.04104
2012, 0, 0.983041, 0, 1.04563
2013, 0, 0.984994, 0, 1.04669
2014, 0, 0.990003, 0, 1.04841
2015, 0, 0.995383, 0, 1.04675
2016, 0, 0.994527, 0, 1.03828
2017, 0, 0.998245, 0, 1.04305
2018, 0, 0.999925, 0, 1.04542
2019, 0, 0.994513, 0, 1.03998
2020, 0, 0.994749, 0, 1.04032
2021, 0, 0.994023, 0, 1.03929
2022, 0, 0.99098, 0, 1.03499
2023, 0, 0.986389, 0, 1.0361
2024, 0, 0.982103, 0, 1.03512
2025, 0, 0.987266, 0, 1.04551
2026, 0, 0.986131, 0, 1.04471
2027, 0, 0.985478, 0, 1.04425
2028, 0, 0.985089, 0, 1.04397
2029, 0, 0.985534, 0, 1.04429
2030, 0, 0.985673, 0, 1.04439
2031, 0, 0.985854, 0, 1.04452
2032, 0, 0.986297, 0, 1.04483
2033, 0, 0.986256, 0, 1.0448
2034, 0, 0.984574, 0, 1.04361
2035, 0, 0.984749, 0, 1.04676
2036, 0, 0.982072, 0, 1.04531
2037, 0, 0.984447, 0, 1.0466
2038, 0, 0.989407, 0, 1.04927
2039, 0, 0.995084, 0, 1.04925
2040, 0, 0.994323, 0, 1.03805
2041, 0, 0.997894, 0, 1.04255
2042, 0, 0.999528, 0, 1.04486
2043, 0, 0.999999, 0, 1.04599
2044, 0, 0.994281, 0, 1.03965
2045, 0, 0.993448, 0, 1.03848
2046, 0, 0.990853, 0, 1.03481
2047, 0, 0.986231, 0, 1.03598
2048, 0, 0.988252, 0, 1.0417
2049, 0, 0.986976, 0, 1.03986
2050, 0, 0.985701, 0, 1.03802
2051, 0, 0.985072, 0, 1.03715
2052, 0, 0.985, 0, 1.0371
2053, 0, 0.985829, 0, 1.03821
2054, 0, 0.98636, 0, 1.03898
2055, 0, 0.986739, 0, 1.03953
2056, 0, 0.98729, 0, 1.04032
2057, 0, 0.986708, 0, 1.03948
2058, 0, 0.983214, 0, 1.036
2059, 0, 0.985207, 0, 1.04289
2060, 0, 0.984313, 0, 1.04188
2061, 0, 0.986832, 0, 1.04472
2062, 0, 0.990525, 0, 1.04916
2063, 0, 0.994686, 0, 1.04868
2064, 0, 0.992893, 0, 1.04197
2065, 0, 0.996444, 0, 1.04703
2066, 0, 0.998149, 0, 1.04291
2067, 0, 0.999273, 0, 1.0445
2068, 0, 0.999667, 0, 1.04506
2069, 0, 0.999431, 0, 1.04472
2070, 0, 0.998645, 0, 1.04361
2071, 0, 0.997353, 0, 1.04179
2072, 0, 0.993949, 0, 1.03764
2073, 0, 0.990947, 0, 1.03467
2074, 0, 0.989357, 0, 1.03693
2075, 0, 0.988934, 0, 1.03633
2076, 0, 0.989181, 0, 1.03668
2077, 0, 0.989806, 0, 1.03757
2078, 0, 0.990418, 0, 1.03845
2079, 0, 0.991073, 0, 1.03938
2080, 0, 0.991535, 0, 1.04004
2081, 0, 0.991575, 0, 1.0401
2082, 0, 0.988513, 0, 1.03572
2083, 0, 0.982597, 0, 1.03565
2084, 0, 0.981171, 0, 1.03873
2085, 0, 0.983218, 0, 1.04104
2086, 0, 0.985805, 0, 1.04461
2087, 0, 0.989212, 0, 1.04954
2088, 0, 0.993062, 0, 1.0486
2089, 0, 0.996069, 0, 1.0464
2090, 0, 0.998019, 0, 1.04917
2091, 0, 0.999127, 0, 1.04728
2092, 0, 0.999608, 0, 1.04763
2093, 0, 0.999418, 0, 1.04749
2094, 0, 0.998759, 0, 1.04702
2095, 0, 0.997832, 0, 1.04637
2096, 0, 0.995553, 0, 1.04475
2097, 0, 0.992779, 0, 1.04279
2098, 0, 0.991002, 0, 1.04151
2099, 0, 0.990427, 0, 1.0411
2100, 0, 0.990763, 0, 1.04134
2101, 0, 0.991293, 0, 1.04171
2102, 0, 0.992066, 0, 1.04226
2103, 0, 0.992566, 0, 1.04261
2104, 0, 0.992823, 0, 1.04279
2105, 0, 0.991916, 0, 1.04214
2106, 0, 0.989432, 0, 1.0404
2107, 0, 0.984848, 0, 1.03698
2108, 0, 0.98031, 0, 1.03776
2109, 0, 0.981912, 0, 1.03957
2110, 0, 0.985741, 0, 1.04452
2111, 0, 0.990597, 0, 1.04507
2112, 0, 0.995474, 0, 1.04555
2113, 0, 0.998508, 0, 1.04686
2114, 0, 0.999999, 0, 1.04561
2115, 0, 0.994378, 0, 1.03979
2116, 0, 0.994272, 0, 1.03964
2117, 0, 0.993406, 0, 1.03842
2118, 0, 0.990458, 0, 1.03425
2119, 0, 0.98565, 0, 1.0356
2120, 0, 0.987805, 0, 1.04105
2121, 0, 0.986713, 0, 1.03948
2122, 0, 0.985374, 0, 1.03756
2123, 0, 0.985215, 0, 1.03733
2124, 0, 0.985297, 0, 1.03745
2125, 0, 0.985774, 0, 1.03814
2126, 0, 0.986025, 0, 1.0385
2127, 0, 0.986386, 0, 1.03902
2128, 0, 0.9868, 0, 1.03961
2129, 0, 0.986599, 0, 1.03933
2130, 0, 0.983687, 0, 1.03626
2131, 0, 0.983226, 0, 1.04573
2132, 0, 0.980966, 0, 1.04451
2133, 0, 0.984026, 0, 1.04616
2134, 0, 0.989365, 0, 1.04925
2135, 0, 0.99567, 0, 1.04695
2136, 0, 0.994557, 0, 1.03831
2137, 0, 0.997966, 0, 1.04265
2138, 0, 0.999667, 0, 1.04506
2139, 0, 0.999999, 0, 1.04601
2140, 0, 0.999999, 0, 1.04612
2141, 0, 0.999694, 0, 1.0451
2142, 0, 0.996745, 0, 1.04093
2143, 0, 0.991152, 0, 1.03482
2144, 0, 0.985884, 0, 1.0383
2145, 0, 0.983491, 0, 1.03613
2146, 0, 0.982099, 0, 1.03538
2147, 0, 0.981838, 0, 1.03524
2148, 0, 0.98234, 0, 1.03552
2149, 0, 0.982996, 0, 1.03587
2150, 0, 0.983254, 0, 1.03601
2151, 0, 0.984387, 0, 1.03666
2152, 0, 0.984808, 0, 1.03695
2153, 0, 0.983689, 0, 1.03624
2154, 0, 0.980035, 0, 1.03745
2155, 0, 0.979616, 0, 1.04373
2156, 0, 0.977207, 0, 1.04244
2157, 0, 0.979969, 0, 1.04392
2158, 0, 0.985551, 0, 1.04698
2159, 0, 0.992802, 0, 1.04598
2160, 0, 0.998821, 0, 1.04819
2161, 0, 0.996181, 0, 1.04015
2162, 0, 0.997844, 0, 1.0425
