"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase"
996, "Line.SW1", 400, 600, 110.8017, 73.86779, 2.4 
997, "Line.L115", 400, 600, 109.1001, 72.73339, 2.4 
997, "Line.L3", 400, 600, 105.8953, 70.59689, 2.4 
997, "Line.L7", 400, 600, 104.2865, 69.52436, 2.4 
997, "Line.SW1", 400, 600, 109.1001, 72.73339, 2.4 
998, "Line.L115", 400, 600, 106.972, 71.31465, 2.4 
998, "Line.L3", 400, 600, 103.8288, 69.21921, 2.4 
998, "Line.L7", 400, 600, 102.2513, 68.16751, 2.4 
998, "Line.SW1", 400, 600, 106.972, 71.31465, 2.4 
999, "Line.L115", 400, 600, 105.771, 70.51398, 2.4 
999, "Line.L3", 400, 600, 102.6625, 68.44169, 2.4 
999, "Line.L7", 400, 600, 101.1026, 67.40175, 2.4 
999, "Line.SW1", 400, 600, 105.771, 70.51398, 2.4 
1000, "Line.L115", 400, 600, 104.7832, 69.85546, 2.4 
1000, "Line.L3", 400, 600, 101.7034, 67.80229, 2.4 
1000, "Line.L7", 400, 600, 100.1581, 66.77204, 2.4 
1000, "Line.SW1", 400, 600, 104.7832, 69.85546, 2.4 
1001, "Line.L115", 400, 600, 107.1157, 71.4105, 2.4 
1001, "Line.L3", 400, 600, 103.9681, 69.31204, 2.4 
1001, "Line.L7", 400, 600, 102.3883, 68.25885, 2.4 
1001, "Line.SW1", 400, 600, 107.1157, 71.4105, 2.4 
1002, "Line.L115", 400, 600, 115.958, 77.30534, 2.4 
1002, "Line.L3", 400, 600, 112.57, 75.04667, 2.4 
1002, "Line.L7", 400, 600, 110.8682, 73.91212, 2.4 
1002, "Line.L10", 400, 600, 102.2974, 68.19826, 2.4 
1002, "Line.SW1", 400, 600, 115.958, 77.30534, 2.4 
1003, "Line.L115", 400, 600, 133.7298, 89.15322, 2.4 
1003, "Line.L3", 400, 600, 129.8391, 86.55943, 2.4 
1003, "Line.L7", 400, 600, 127.8817, 85.25447, 2.4 
1003, "Line.L10", 400, 600, 118.0457, 78.69712, 2.4 
1003, "Line.SW1", 400, 600, 133.7298, 89.15322, 2.4 
1004, "Line.L115", 400, 600, 132.6034, 88.40226, 2.4 
1004, "Line.L3", 400, 600, 128.7445, 85.82965, 2.4 
1004, "Line.L7", 400, 600, 126.8032, 84.53545, 2.4 
1004, "Line.L10", 400, 600, 117.0469, 78.03127, 2.4 
1004, "Line.SW1", 400, 600, 132.6034, 88.40226, 2.4 
1005, "Line.L115", 400, 600, 127.6211, 85.0807, 2.4 
1005, "Line.L3", 400, 600, 123.9023, 82.60151, 2.4 
1005, "Line.L7", 400, 600, 122.0323, 81.35486, 2.4 
1005, "Line.L10", 400, 600, 112.6283, 75.08552, 2.4 
1005, "Line.SW1", 400, 600, 127.6211, 85.0807, 2.4 
1006, "Line.L115", 400, 600, 118.051, 78.70068, 2.4 
1006, "Line.L3", 400, 600, 114.6033, 76.40223, 2.4 
1006, "Line.L7", 400, 600, 112.8712, 75.24748, 2.4 
1006, "Line.L10", 400, 600, 104.1499, 69.4333, 2.4 
1006, "Line.SW1", 400, 600, 118.051, 78.70068, 2.4 
1007, "Line.L115", 400, 600, 103.3795, 68.91965, 2.4 
1007, "Line.L3", 400, 600, 100.3492, 66.89949, 2.4 
1007, "Line.SW1", 400, 600, 103.3795, 68.91965, 2.4 
1016, "Line.L115", 400, 600, 107.6697, 71.7798, 2.4 
1016, "Line.L3", 400, 600, 104.5014, 69.66763, 2.4 
1016, "Line.L7", 400, 600, 102.9111, 68.60739, 2.4 
1016, "Line.SW1", 400, 600, 107.6697, 71.7798, 2.4 
1017, "Line.L115", 400, 600, 115.3218, 76.88118, 2.4 
1017, "Line.L3", 400, 600, 111.938, 74.62533, 2.4 
1017, "Line.L7", 400, 600, 110.2383, 73.49221, 2.4 
1017, "Line.L10", 400, 600, 101.7305, 67.82034, 2.4 
1017, "Line.SW1", 400, 600, 115.3218, 76.88118, 2.4 
1018, "Line.L115", 400, 600, 117.7351, 78.49008, 2.4 
1018, "Line.L3", 400, 600, 114.2964, 76.19763, 2.4 
1018, "Line.L7", 400, 600, 112.5689, 75.04593, 2.4 
1018, "Line.L10", 400, 600, 103.8703, 69.24687, 2.4 
1018, "Line.SW1", 400, 600, 117.7351, 78.49008, 2.4 
1019, "Line.L115", 400, 600, 119.7731, 79.84872, 2.4 
1019, "Line.L3", 400, 600, 116.2762, 77.51749, 2.4 
1019, "Line.L7", 400, 600, 114.5192, 76.3461, 2.4 
1019, "Line.L10", 400, 600, 105.6739, 70.44928, 2.4 
1019, "Line.SW1", 400, 600, 119.7731, 79.84872, 2.4 
1020, "Line.L115", 400, 600, 119.0019, 79.33461, 2.4 
1020, "Line.L3", 400, 600, 115.5272, 77.01816, 2.4 
1020, "Line.L7", 400, 600, 113.7814, 75.85426, 2.4 
1020, "Line.L10", 400, 600, 104.992, 69.99469, 2.4 
1020, "Line.SW1", 400, 600, 119.0019, 79.33461, 2.4 
1021, "Line.L115", 400, 600, 117.1465, 78.09766, 2.4 
1021, "Line.L3", 400, 600, 113.7247, 75.81649, 2.4 
1021, "Line.L7", 400, 600, 112.0058, 74.6705, 2.4 
1021, "Line.L10", 400, 600, 103.3498, 68.89988, 2.4 
1021, "Line.SW1", 400, 600, 117.1465, 78.09766, 2.4 
1022, "Line.L115", 400, 600, 115.2919, 76.86124, 2.4 
1022, "Line.L3", 400, 600, 111.9223, 74.61484, 2.4 
1022, "Line.L7", 400, 600, 110.2298, 73.48654, 2.4 
1022, "Line.L10", 400, 600, 101.7054, 67.80363, 2.4 
1022, "Line.SW1", 400, 600, 115.2919, 76.86124, 2.4 
1023, "Line.L115", 400, 600, 113.957, 75.97135, 2.4 
1023, "Line.L3", 400, 600, 110.6257, 73.75048, 2.4 
1023, "Line.L7", 400, 600, 108.9527, 72.63512, 2.4 
1023, "Line.L10", 400, 600, 100.5249, 67.01663, 2.4 
1023, "Line.SW1", 400, 600, 113.957, 75.97135, 2.4 
1024, "Line.L115", 400, 600, 114.369, 76.24602, 2.4 
1024, "Line.L3", 400, 600, 111.0258, 74.01718, 2.4 
1024, "Line.L7", 400, 600, 109.3467, 72.89781, 2.4 
1024, "Line.L10", 400, 600, 100.8889, 67.25924, 2.4 
1024, "Line.SW1", 400, 600, 114.369, 76.24602, 2.4 
1025, "Line.L115", 400, 600, 118.8104, 79.20694, 2.4 
1025, "Line.L3", 400, 600, 115.3405, 76.89366, 2.4 
1025, "Line.L7", 400, 600, 113.5971, 75.73138, 2.4 
1025, "Line.L10", 400, 600, 104.8197, 69.87979, 2.4 
1025, "Line.SW1", 400, 600, 118.8104, 79.20694, 2.4 
1026, "Line.L115", 400, 600, 130.5436, 87.02906, 2.4 
1026, "Line.L3", 400, 600, 126.7425, 84.49497, 2.4 
1026, "Line.L7", 400, 600, 124.8306, 83.22039, 2.4 
1026, "Line.L10", 400, 600, 115.2195, 76.81302, 2.4 
1026, "Line.SW1", 400, 600, 130.5436, 87.02906, 2.4 
1027, "Line.L115", 400, 600, 140.1874, 93.45825, 2.4 
1027, "Line.L3", 400, 600, 136.1355, 90.75698, 2.4 
1027, "Line.L7", 400, 600, 134.096, 89.39736, 2.4 
1027, "Line.L10", 400, 600, 123.7932, 82.52882, 2.4 
1027, "Line.SW1", 400, 600, 140.1874, 93.45825, 2.4 
1028, "Line.L115", 400, 600, 137.3607, 91.57377, 2.4 
1028, "Line.L3", 400, 600, 133.3875, 88.92501, 2.4 
1028, "Line.L7", 400, 600, 131.3882, 87.59213, 2.4 
1028, "Line.L10", 400, 600, 121.2842, 80.85611, 2.4 
1028, "Line.SW1", 400, 600, 137.3607, 91.57377, 2.4 
1029, "Line.L115", 400, 600, 131.5598, 87.70653, 2.4 
1029, "Line.L3", 400, 600, 127.7481, 85.16537, 2.4 
1029, "Line.L7", 400, 600, 125.8309, 83.88728, 2.4 
1029, "Line.L10", 400, 600, 116.1346, 77.42309, 2.4 
1029, "Line.SW1", 400, 600, 131.5598, 87.70653, 2.4 
1030, "Line.L115", 400, 600, 122.1935, 81.46234, 2.4 
1030, "Line.L3", 400, 600, 118.6421, 79.09474, 2.4 
1030, "Line.L7", 400, 600, 116.8573, 77.90487, 2.4 
1030, "Line.L10", 400, 600, 107.8195, 71.87965, 2.4 
1030, "Line.SW1", 400, 600, 122.1935, 81.46234, 2.4 
1031, "Line.L115", 400, 600, 106.8639, 71.24261, 2.4 
1031, "Line.L3", 400, 600, 103.7442, 69.16279, 2.4 
1031, "Line.L7", 400, 600, 102.1785, 68.11902, 2.4 
1031, "Line.SW1", 400, 600, 106.8639, 71.24261, 2.4 
1040, "Line.L115", 400, 600, 107.7278, 71.81855, 2.4 
1040, "Line.L3", 400, 600, 104.5579, 69.70525, 2.4 
1040, "Line.L7", 400, 600, 102.9667, 68.64445, 2.4 
1040, "Line.SW1", 400, 600, 107.7278, 71.81855, 2.4 
1041, "Line.L115", 400, 600, 108.4201, 72.28007, 2.4 
1041, "Line.L3", 400, 600, 105.23, 70.15336, 2.4 
1041, "Line.L7", 400, 600, 103.6286, 69.08576, 2.4 
1041, "Line.SW1", 400, 600, 108.4201, 72.28007, 2.4 
1042, "Line.L115", 400, 600, 110.7506, 73.83375, 2.4 
1042, "Line.L3", 400, 600, 107.4933, 71.66222, 2.4 
1042, "Line.L7", 400, 600, 105.8578, 70.57187, 2.4 
1042, "Line.SW1", 400, 600, 110.7506, 73.83375, 2.4 
1043, "Line.L115", 400, 600, 110.972, 73.98136, 2.4 
1043, "Line.L3", 400, 600, 107.7084, 71.80558, 2.4 
1043, "Line.L7", 400, 600, 106.0696, 70.71306, 2.4 
1043, "Line.SW1", 400, 600, 110.972, 73.98136, 2.4 
1044, "Line.L115", 400, 600, 109.6041, 73.06941, 2.4 
1044, "Line.L3", 400, 600, 106.38, 70.92001, 2.4 
1044, "Line.L7", 400, 600, 104.7613, 69.84087, 2.4 
1044, "Line.SW1", 400, 600, 109.6041, 73.06941, 2.4 
1045, "Line.L115", 400, 600, 106.8777, 71.25179, 2.4 
1045, "Line.L3", 400, 600, 103.7323, 69.15488, 2.4 
1045, "Line.L7", 400, 600, 102.1536, 68.1024, 2.4 
1045, "Line.SW1", 400, 600, 106.8777, 71.25179, 2.4 
1046, "Line.L115", 400, 600, 106.0905, 70.727, 2.4 
1046, "Line.L3", 400, 600, 102.968, 68.64533, 2.4 
1046, "Line.L7", 400, 600, 101.4009, 67.60058, 2.4 
1046, "Line.SW1", 400, 600, 106.0905, 70.727, 2.4 
1047, "Line.L115", 400, 600, 103.8582, 69.23877, 2.4 
1047, "Line.L3", 400, 600, 100.8006, 67.2004, 2.4 
1047, "Line.SW1", 400, 600, 103.8582, 69.23877, 2.4 
1048, "Line.L115", 400, 600, 102.7535, 68.50233, 2.4 
1048, "Line.SW1", 400, 600, 102.7535, 68.50233, 2.4 
1049, "Line.L115", 400, 600, 105.5294, 70.35293, 2.4 
1049, "Line.L3", 400, 600, 102.4231, 68.28206, 2.4 
1049, "Line.L7", 400, 600, 100.8642, 67.24279, 2.4 
1049, "Line.SW1", 400, 600, 105.5294, 70.35293, 2.4 
1050, "Line.L115", 400, 600, 116.2969, 77.53127, 2.4 
1050, "Line.L3", 400, 600, 112.8992, 75.26615, 2.4 
1050, "Line.L7", 400, 600, 111.1925, 74.12833, 2.4 
1050, "Line.L10", 400, 600, 102.5973, 68.39821, 2.4 
1050, "Line.SW1", 400, 600, 116.2969, 77.53127, 2.4 
1051, "Line.L115", 400, 600, 126.5313, 84.35421, 2.4 
1051, "Line.L3", 400, 600, 122.8432, 81.89544, 2.4 
1051, "Line.L7", 400, 600, 120.9888, 80.6592, 2.4 
1051, "Line.L10", 400, 600, 111.6618, 74.44123, 2.4 
1051, "Line.SW1", 400, 600, 126.5313, 84.35421, 2.4 
1052, "Line.L115", 400, 600, 122.8925, 81.92836, 2.4 
1052, "Line.L3", 400, 600, 119.3074, 79.53826, 2.4 
1052, "Line.L7", 400, 600, 117.5054, 78.33692, 2.4 
1052, "Line.L10", 400, 600, 108.4377, 72.29179, 2.4 
1052, "Line.SW1", 400, 600, 122.8925, 81.92836, 2.4 
1053, "Line.L115", 400, 600, 117.4086, 78.27237, 2.4 
1053, "Line.L3", 400, 600, 113.9792, 75.98613, 2.4 
1053, "Line.L7", 400, 600, 112.2564, 74.83759, 2.4 
1053, "Line.L10", 400, 600, 103.5813, 69.05421, 2.4 
1053, "Line.SW1", 400, 600, 117.4086, 78.27237, 2.4 
1054, "Line.L115", 400, 600, 110.3858, 73.59052, 2.4 
1054, "Line.L3", 400, 600, 107.1567, 71.43783, 2.4 
1054, "Line.L7", 400, 600, 105.5357, 70.35711, 2.4 
1054, "Line.SW1", 400, 600, 110.3858, 73.59052, 2.4 
1055, "Line.L115", 400, 600, 100.1614, 66.77429, 2.4 
1055, "Line.SW1", 400, 600, 100.1614, 66.77429, 2.4 
1067, "Line.L115", 400, 600, 100.13, 66.75333, 2.4 
1067, "Line.SW1", 400, 600, 100.13, 66.75333, 2.4 
1068, "Line.L115", 400, 600, 104.7049, 69.8033, 2.4 
1068, "Line.L3", 400, 600, 101.6226, 67.74838, 2.4 
1068, "Line.L7", 400, 600, 100.0758, 66.7172, 2.4 
1068, "Line.SW1", 400, 600, 104.7049, 69.8033, 2.4 
1069, "Line.L115", 400, 600, 103.1715, 68.78103, 2.4 
1069, "Line.L3", 400, 600, 100.1339, 66.75595, 2.4 
1069, "Line.SW1", 400, 600, 103.1715, 68.78103, 2.4 
1073, "Line.L115", 400, 600, 102.2658, 68.17722, 2.4 
1073, "Line.SW1", 400, 600, 102.2658, 68.17722, 2.4 
1074, "Line.L115", 400, 600, 114.2568, 76.17121, 2.4 
1074, "Line.L3", 400, 600, 110.9036, 73.93572, 2.4 
1074, "Line.L7", 400, 600, 109.2194, 72.81294, 2.4 
1074, "Line.L10", 400, 600, 100.7882, 67.19213, 2.4 
1074, "Line.SW1", 400, 600, 114.2568, 76.17121, 2.4 
1075, "Line.L115", 400, 600, 122.0065, 81.33764, 2.4 
1075, "Line.L3", 400, 600, 118.4462, 78.96416, 2.4 
1075, "Line.L7", 400, 600, 116.6569, 77.77127, 2.4 
1075, "Line.L10", 400, 600, 107.6521, 71.76809, 2.4 
1075, "Line.SW1", 400, 600, 122.0065, 81.33764, 2.4 
1076, "Line.L115", 400, 600, 118.2933, 78.8622, 2.4 
1076, "Line.L3", 400, 600, 114.8386, 76.55907, 2.4 
1076, "Line.L7", 400, 600, 113.1029, 75.40193, 2.4 
1076, "Line.L10", 400, 600, 104.364, 69.57602, 2.4 
1076, "Line.SW1", 400, 600, 118.2933, 78.8622, 2.4 
1077, "Line.L115", 400, 600, 113.1532, 75.43549, 2.4 
1077, "Line.L3", 400, 600, 109.8447, 73.22977, 2.4 
1077, "Line.L7", 400, 600, 108.1832, 72.12213, 2.4 
1077, "Line.SW1", 400, 600, 113.1532, 75.43549, 2.4 
1078, "Line.L115", 400, 600, 107.1243, 71.41619, 2.4 
1078, "Line.L3", 400, 600, 103.9892, 69.32615, 2.4 
1078, "Line.L7", 400, 600, 102.4158, 68.27722, 2.4 
1078, "Line.SW1", 400, 600, 107.1243, 71.41619, 2.4 
1099, "Line.L115", 400, 600, 115.5374, 77.02495, 2.4 
1099, "Line.L3", 400, 600, 112.1614, 74.77428, 2.4 
1099, "Line.L7", 400, 600, 110.4657, 73.6438, 2.4 
1099, "Line.L10", 400, 600, 101.9252, 67.95012, 2.4 
1099, "Line.SW1", 400, 600, 115.5374, 77.02495, 2.4 
1100, "Line.L115", 400, 600, 115.3735, 76.9157, 2.4 
1100, "Line.L3", 400, 600, 112.0016, 74.66774, 2.4 
1100, "Line.L7", 400, 600, 110.308, 73.53865, 2.4 
1100, "Line.L10", 400, 600, 101.7777, 67.85181, 2.4 
1100, "Line.SW1", 400, 600, 115.3736, 76.9157, 2.4 
1101, "Line.L115", 400, 600, 111.7496, 74.49971, 2.4 
1101, "Line.L3", 400, 600, 108.4814, 72.32094, 2.4 
1101, "Line.L7", 400, 600, 106.8405, 71.22697, 2.4 
1101, "Line.SW1", 400, 600, 111.7496, 74.49971, 2.4 
1102, "Line.L115", 400, 600, 105.7572, 70.5048, 2.4 
1102, "Line.L3", 400, 600, 102.6617, 68.44111, 2.4 
1102, "Line.L7", 400, 600, 101.1083, 67.40554, 2.4 
1102, "Line.SW1", 400, 600, 105.7572, 70.5048, 2.4 
1114, "Line.L115", 400, 600, 107.5186, 71.67906, 2.4 
1114, "Line.L3", 400, 600, 104.3547, 69.5698, 2.4 
1114, "Line.L7", 400, 600, 102.7666, 68.51104, 2.4 
1114, "Line.SW1", 400, 600, 107.5186, 71.67906, 2.4 
1115, "Line.L115", 400, 600, 113.7538, 75.83585, 2.4 
1115, "Line.L3", 400, 600, 110.415, 73.60998, 2.4 
1115, "Line.L7", 400, 600, 108.7381, 72.49208, 2.4 
1115, "Line.L10", 400, 600, 100.3431, 66.89542, 2.4 
1115, "Line.SW1", 400, 600, 113.7538, 75.83585, 2.4 
1116, "Line.L115", 400, 600, 116.8229, 77.88192, 2.4 
1116, "Line.L3", 400, 600, 113.4102, 75.6068, 2.4 
1116, "Line.L7", 400, 600, 111.6959, 74.46391, 2.4 
1116, "Line.L10", 400, 600, 103.0628, 68.70855, 2.4 
1116, "Line.SW1", 400, 600, 116.8229, 77.88192, 2.4 
1117, "Line.L115", 400, 600, 115.8099, 77.20663, 2.4 
1117, "Line.L3", 400, 600, 112.4262, 74.95082, 2.4 
1117, "Line.L7", 400, 600, 110.7266, 73.81773, 2.4 
1117, "Line.L10", 400, 600, 102.1666, 68.11109, 2.4 
1117, "Line.SW1", 400, 600, 115.8099, 77.20663, 2.4 
1118, "Line.L115", 400, 600, 113.2036, 75.46903, 2.4 
1118, "Line.L3", 400, 600, 109.8937, 73.26245, 2.4 
1118, "Line.L7", 400, 600, 108.2316, 72.15437, 2.4 
1118, "Line.SW1", 400, 600, 113.2036, 75.46903, 2.4 
1119, "Line.L115", 400, 600, 111.6504, 74.43363, 2.4 
1119, "Line.L3", 400, 600, 108.3852, 72.25682, 2.4 
1119, "Line.L7", 400, 600, 106.7458, 71.16384, 2.4 
1119, "Line.SW1", 400, 600, 111.6504, 74.43363, 2.4 
1120, "Line.L115", 400, 600, 111.945, 74.63003, 2.4 
1120, "Line.L3", 400, 600, 108.6712, 72.44749, 2.4 
1120, "Line.L7", 400, 600, 107.0274, 71.35161, 2.4 
1120, "Line.SW1", 400, 600, 111.945, 74.63003, 2.4 
1121, "Line.L115", 400, 600, 114.9884, 76.65895, 2.4 
1121, "Line.L3", 400, 600, 111.6275, 74.41832, 2.4 
1121, "Line.L7", 400, 600, 109.9394, 73.29295, 2.4 
1121, "Line.L10", 400, 600, 101.4369, 67.62462, 2.4 
1121, "Line.SW1", 400, 600, 114.9884, 76.65895, 2.4 
1122, "Line.L115", 400, 600, 121.4812, 80.98747, 2.4 
1122, "Line.L3", 400, 600, 117.9354, 78.62358, 2.4 
1122, "Line.L7", 400, 600, 116.1534, 77.43559, 2.4 
1122, "Line.L10", 400, 600, 107.1847, 71.45648, 2.4 
1122, "Line.SW1", 400, 600, 121.4812, 80.98747, 2.4 
1123, "Line.L115", 400, 600, 135.8962, 90.59744, 2.4 
1123, "Line.L3", 400, 600, 131.9448, 87.96317, 2.4 
1123, "Line.L7", 400, 600, 129.9564, 86.63759, 2.4 
1123, "Line.L10", 400, 600, 119.9679, 79.97862, 2.4 
1123, "Line.SW1", 400, 600, 135.8962, 90.59744, 2.4 
1124, "Line.L115", 400, 600, 133.5905, 89.06031, 2.4 
1124, "Line.L3", 400, 600, 129.7037, 86.46915, 2.4 
1124, "Line.L7", 400, 600, 127.7483, 85.16552, 2.4 
1124, "Line.L10", 400, 600, 117.9222, 78.61478, 2.4 
1124, "Line.SW1", 400, 600, 133.5905, 89.06031, 2.4 
1125, "Line.L115", 400, 600, 127.1155, 84.74365, 2.4 
1125, "Line.L3", 400, 600, 123.411, 82.27398, 2.4 
1125, "Line.L7", 400, 600, 121.5483, 81.03217, 2.4 
1125, "Line.L10", 400, 600, 112.1802, 74.78677, 2.4 
1125, "Line.SW1", 400, 600, 127.1155, 84.74365, 2.4 
1126, "Line.L115", 400, 600, 117.3023, 78.20153, 2.4 
1126, "Line.L3", 400, 600, 113.8759, 75.9173, 2.4 
1126, "Line.L7", 400, 600, 112.1547, 74.76977, 2.4 
1126, "Line.L10", 400, 600, 103.4872, 68.99144, 2.4 
1126, "Line.SW1", 400, 600, 117.3023, 78.20153, 2.4 
1127, "Line.L115", 400, 600, 102.7789, 68.51928, 2.4 
1127, "Line.SW1", 400, 600, 102.7789, 68.51928, 2.4 
1136, "Line.L115", 400, 600, 112.5967, 75.06446, 2.4 
1136, "Line.L3", 400, 600, 109.2911, 72.86075, 2.4 
1136, "Line.L7", 400, 600, 107.6312, 71.75411, 2.4 
1136, "Line.SW1", 400, 600, 112.5967, 75.06446, 2.4 
1137, "Line.L115", 400, 600, 113.0113, 75.34088, 2.4 
1137, "Line.L3", 400, 600, 109.6937, 73.12915, 2.4 
1137, "Line.L7", 400, 600, 108.0277, 72.01844, 2.4 
1137, "Line.SW1", 400, 600, 113.0113, 75.34088, 2.4 
1138, "Line.L115", 400, 600, 113.6066, 75.73775, 2.4 
1138, "Line.L3", 400, 600, 110.2719, 73.51461, 2.4 
1138, "Line.L7", 400, 600, 108.5972, 72.39812, 2.4 
1138, "Line.L10", 400, 600, 100.2125, 66.80831, 2.4 
1138, "Line.SW1", 400, 600, 113.6066, 75.73775, 2.4 
1139, "Line.L115", 400, 600, 113.9818, 75.98788, 2.4 
1139, "Line.L3", 400, 600, 110.6364, 73.75757, 2.4 
1139, "Line.L7", 400, 600, 108.9561, 72.63743, 2.4 
1139, "Line.L10", 400, 600, 100.5445, 67.02964, 2.4 
1139, "Line.SW1", 400, 600, 113.9818, 75.98788, 2.4 
1140, "Line.L115", 400, 600, 113.3316, 75.55441, 2.4 
1140, "Line.L3", 400, 600, 110.0049, 73.33661, 2.4 
1140, "Line.L7", 400, 600, 108.3342, 72.22281, 2.4 
1140, "Line.SW1", 400, 600, 113.3316, 75.55441, 2.4 
1141, "Line.L115", 400, 600, 110.7255, 73.81703, 2.4 
1141, "Line.L3", 400, 600, 107.4738, 71.64918, 2.4 
1141, "Line.L7", 400, 600, 105.8411, 70.56076, 2.4 
1141, "Line.SW1", 400, 600, 110.7255, 73.81703, 2.4 
1142, "Line.L115", 400, 600, 109.2738, 72.84918, 2.4 
1142, "Line.L3", 400, 600, 106.064, 70.70933, 2.4 
1142, "Line.L7", 400, 600, 104.4526, 69.63509, 2.4 
1142, "Line.SW1", 400, 600, 109.2738, 72.84918, 2.4 
1143, "Line.L115", 400, 600, 107.2854, 71.52361, 2.4 
1143, "Line.L3", 400, 600, 104.1332, 69.42211, 2.4 
1143, "Line.L7", 400, 600, 102.551, 68.36733, 2.4 
1143, "Line.SW1", 400, 600, 107.2854, 71.52361, 2.4 
1144, "Line.L115", 400, 600, 105.4947, 70.32982, 2.4 
1144, "Line.L3", 400, 600, 102.3944, 68.26292, 2.4 
1144, "Line.L7", 400, 600, 100.8386, 67.2257, 2.4 
1144, "Line.SW1", 400, 600, 105.4947, 70.32982, 2.4 
1145, "Line.L115", 400, 600, 109.0683, 72.71223, 2.4 
1145, "Line.L3", 400, 600, 105.8643, 70.57623, 2.4 
1145, "Line.L7", 400, 600, 104.256, 69.50397, 2.4 
1145, "Line.SW1", 400, 600, 109.0683, 72.71223, 2.4 
1146, "Line.L115", 400, 600, 116.7527, 77.83516, 2.4 
1146, "Line.L3", 400, 600, 113.3421, 75.56137, 2.4 
1146, "Line.L7", 400, 600, 111.6287, 74.41915, 2.4 
1146, "Line.L10", 400, 600, 103.0007, 68.66716, 2.4 
1146, "Line.SW1", 400, 600, 116.7527, 77.83516, 2.4 
1147, "Line.L115", 400, 600, 134.1791, 89.45274, 2.4 
1147, "Line.L3", 400, 600, 130.2758, 86.85055, 2.4 
1147, "Line.L7", 400, 600, 128.312, 85.54131, 2.4 
1147, "Line.L10", 400, 600, 118.4443, 78.96285, 2.4 
1147, "Line.SW1", 400, 600, 134.1791, 89.45274, 2.4 
1148, "Line.L115", 400, 600, 134.6858, 89.79051, 2.4 
1148, "Line.L3", 400, 600, 130.7682, 87.17882, 2.4 
1148, "Line.L7", 400, 600, 128.7971, 85.86474, 2.4 
1148, "Line.L10", 400, 600, 118.8937, 79.26244, 2.4 
1148, "Line.SW1", 400, 600, 134.6858, 89.79051, 2.4 
1149, "Line.L115", 400, 600, 129.2711, 86.18073, 2.4 
1149, "Line.L3", 400, 600, 125.5058, 83.67054, 2.4 
1149, "Line.L7", 400, 600, 123.6122, 82.40812, 2.4 
1149, "Line.L10", 400, 600, 114.0912, 76.06083, 2.4 
1149, "Line.SW1", 400, 600, 129.2711, 86.18073, 2.4 
1150, "Line.L115", 400, 600, 120.3582, 80.2388, 2.4 
1150, "Line.L3", 400, 600, 116.8449, 77.89661, 2.4 
1150, "Line.L7", 400, 600, 115.0794, 76.71963, 2.4 
1150, "Line.L10", 400, 600, 106.1928, 70.7952, 2.4 
1150, "Line.SW1", 400, 600, 120.3582, 80.2388, 2.4 
1151, "Line.L115", 400, 600, 104.5585, 69.70565, 2.4 
1151, "Line.L3", 400, 600, 101.4941, 67.66271, 2.4 
1151, "Line.SW1", 400, 600, 104.5585, 69.70565, 2.4 
1160, "Line.L115", 400, 600, 107.8317, 71.88778, 2.4 
1160, "Line.L3", 400, 600, 104.6587, 69.77247, 2.4 
1160, "Line.L7", 400, 600, 103.066, 68.71065, 2.4 
1160, "Line.SW1", 400, 600, 107.8317, 71.88778, 2.4 
1161, "Line.L115", 400, 600, 108.5364, 72.35757, 2.4 
1161, "Line.L3", 400, 600, 105.3429, 70.22862, 2.4 
1161, "Line.L7", 400, 600, 103.7398, 69.15988, 2.4 
1161, "Line.SW1", 400, 600, 108.5364, 72.35757, 2.4 
1162, "Line.L115", 400, 600, 109.8653, 73.24351, 2.4 
1162, "Line.L3", 400, 600, 106.6335, 71.089, 2.4 
1162, "Line.L7", 400, 600, 105.0109, 70.00729, 2.4 
1162, "Line.SW1", 400, 600, 109.8653, 73.24351, 2.4 
1163, "Line.L115", 400, 600, 108.9503, 72.63352, 2.4 
1163, "Line.L3", 400, 600, 105.745, 70.49668, 2.4 
1163, "Line.L7", 400, 600, 104.1359, 69.42392, 2.4 
1163, "Line.SW1", 400, 600, 108.9503, 72.63352, 2.4 
1164, "Line.L115", 400, 600, 108.6568, 72.43787, 2.4 
1164, "Line.L3", 400, 600, 105.46, 70.30665, 2.4 
1164, "Line.L7", 400, 600, 103.8551, 69.23675, 2.4 
1164, "Line.SW1", 400, 600, 108.6568, 72.43787, 2.4 
1165, "Line.L115", 400, 600, 106.5834, 71.05562, 2.4 
1165, "Line.L3", 400, 600, 103.4467, 68.9645, 2.4 
1165, "Line.L7", 400, 600, 101.8724, 67.91493, 2.4 
1165, "Line.SW1", 400, 600, 106.5834, 71.05562, 2.4 
1166, "Line.L115", 400, 600, 105.5922, 70.39483, 2.4 
1166, "Line.L3", 400, 600, 102.4842, 68.3228, 2.4 
1166, "Line.L7", 400, 600, 100.9244, 67.28294, 2.4 
1166, "Line.SW1", 400, 600, 105.5922, 70.39483, 2.4 
1167, "Line.L115", 400, 600, 104.5371, 69.69137, 2.4 
1167, "Line.L3", 400, 600, 101.4597, 67.63978, 2.4 
1167, "Line.SW1", 400, 600, 104.5371, 69.69137, 2.4 
1168, "Line.L115", 400, 600, 104.4058, 69.60386, 2.4 
1168, "Line.L3", 400, 600, 101.3322, 67.55477, 2.4 
1168, "Line.SW1", 400, 600, 104.4058, 69.60386, 2.4 
