"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase"
4381, "Line.l7", 400, 600, 108.812, 72.54131, 2.4 
4381, "Line.l10", 400, 600, 100.4031, 66.9354, 2.4 
4381, "Line.sw1", 400, 600, 113.8338, 75.88922, 2.4 
4382, "Line.l115", 400, 600, 116.1294, 77.41961, 2.4 
4382, "Line.l3", 400, 600, 112.7311, 75.1541, 2.4 
4382, "Line.l7", 400, 600, 111.0243, 74.01621, 2.4 
4382, "Line.l10", 400, 600, 102.4314, 68.28761, 2.4 
4382, "Line.sw1", 400, 600, 116.1294, 77.41961, 2.4 
4383, "Line.l115", 400, 600, 117.4713, 78.31423, 2.4 
4383, "Line.l3", 400, 600, 114.0349, 76.0233, 2.4 
4383, "Line.l7", 400, 600, 112.3088, 74.87251, 2.4 
4383, "Line.l10", 400, 600, 103.6194, 69.0796, 2.4 
4383, "Line.sw1", 400, 600, 117.4713, 78.31423, 2.4 
4384, "Line.l115", 400, 600, 115.2781, 76.8521, 2.4 
4384, "Line.l3", 400, 600, 111.9039, 74.6026, 2.4 
4384, "Line.l7", 400, 600, 110.2093, 73.47285, 2.4 
4384, "Line.l10", 400, 600, 101.6772, 67.78483, 2.4 
4384, "Line.sw1", 400, 600, 115.2781, 76.8521, 2.4 
4385, "Line.l115", 400, 600, 112.2511, 74.8341, 2.4 
4385, "Line.l3", 400, 600, 108.9629, 72.64196, 2.4 
4385, "Line.l7", 400, 600, 107.312, 71.54133, 2.4 
4385, "Line.sw1", 400, 600, 112.2511, 74.8341, 2.4 
4386, "Line.l115", 400, 600, 106.51, 71.00664, 2.4 
4386, "Line.l3", 400, 600, 103.3832, 68.9221, 2.4 
4386, "Line.l7", 400, 600, 101.814, 67.87602, 2.4 
4386, "Line.sw1", 400, 600, 106.51, 71.00664, 2.4 
4387, "Line.l115", 400, 600, 101.6794, 67.78628, 2.4 
4387, "Line.sw1", 400, 600, 101.6794, 67.78628, 2.4 
4388, "Line.l115", 400, 600, 102.5068, 68.33784, 2.4 
4388, "Line.sw1", 400, 600, 102.5068, 68.33784, 2.4 
4402, "Line.l115", 400, 600, 109.2005, 72.80033, 2.4 
4402, "Line.l3", 400, 600, 105.9861, 70.65741, 2.4 
4402, "Line.l7", 400, 600, 104.3725, 69.5817, 2.4 
4402, "Line.sw1", 400, 600, 109.2005, 72.80033, 2.4 
4403, "Line.l115", 400, 600, 114.8477, 76.56512, 2.4 
4403, "Line.l3", 400, 600, 111.4758, 74.31719, 2.4 
4403, "Line.l7", 400, 600, 109.7823, 73.18822, 2.4 
4403, "Line.l10", 400, 600, 101.3008, 67.53385, 2.4 
4403, "Line.sw1", 400, 600, 114.8477, 76.56512, 2.4 
4404, "Line.l115", 400, 600, 121.1992, 80.79949, 2.4 
4404, "Line.l3", 400, 600, 117.6578, 78.43853, 2.4 
4404, "Line.l7", 400, 600, 115.8782, 77.25215, 2.4 
4404, "Line.l10", 400, 600, 106.9231, 71.28206, 2.4 
4404, "Line.sw1", 400, 600, 121.1992, 80.79949, 2.4 
4405, "Line.l115", 400, 600, 125.0965, 83.39767, 2.4 
4405, "Line.l3", 400, 600, 121.4455, 80.96367, 2.4 
4405, "Line.l7", 400, 600, 119.6102, 79.74016, 2.4 
4405, "Line.l10", 400, 600, 110.3781, 73.58543, 2.4 
4405, "Line.sw1", 400, 600, 125.0965, 83.39767, 2.4 
4406, "Line.l115", 400, 600, 127.126, 84.75065, 2.4 
4406, "Line.l3", 400, 600, 123.4179, 82.27861, 2.4 
4406, "Line.l7", 400, 600, 121.5537, 81.03578, 2.4 
4406, "Line.l10", 400, 600, 112.1775, 74.785, 2.4 
4406, "Line.sw1", 400, 600, 127.126, 84.75065, 2.4 
4407, "Line.l115", 400, 600, 127.3066, 84.8711, 2.4 
4407, "Line.l3", 400, 600, 123.5937, 82.39582, 2.4 
4407, "Line.l7", 400, 600, 121.727, 81.15133, 2.4 
4407, "Line.l10", 400, 600, 112.3385, 74.89235, 2.4 
4407, "Line.sw1", 400, 600, 127.3066, 84.8711, 2.4 
4408, "Line.l115", 400, 600, 123.4028, 82.26853, 2.4 
4408, "Line.l3", 400, 600, 119.7994, 79.86627, 2.4 
4408, "Line.l7", 400, 600, 117.9883, 78.65889, 2.4 
4408, "Line.l10", 400, 600, 108.8765, 72.58436, 2.4 
4408, "Line.sw1", 400, 600, 123.4028, 82.26853, 2.4 
4409, "Line.l115", 400, 600, 120.6913, 80.46084, 2.4 
4409, "Line.l3", 400, 600, 117.1641, 78.10942, 2.4 
4409, "Line.l7", 400, 600, 115.3918, 76.92789, 2.4 
4409, "Line.l10", 400, 600, 106.4729, 70.98193, 2.4 
4409, "Line.sw1", 400, 600, 120.6913, 80.46084, 2.4 
4410, "Line.l115", 400, 600, 115.1096, 76.73973, 2.4 
4410, "Line.l3", 400, 600, 111.7401, 74.49342, 2.4 
4410, "Line.l7", 400, 600, 110.0479, 73.36529, 2.4 
4410, "Line.l10", 400, 600, 101.528, 67.68533, 2.4 
4410, "Line.sw1", 400, 600, 115.1096, 76.73973, 2.4 
4411, "Line.l115", 400, 600, 111.2434, 74.16224, 2.4 
4411, "Line.l3", 400, 600, 107.9839, 71.98925, 2.4 
4411, "Line.l7", 400, 600, 106.3475, 70.89833, 2.4 
4411, "Line.sw1", 400, 600, 111.2434, 74.16224, 2.4 
4412, "Line.l115", 400, 600, 110.2397, 73.49315, 2.4 
4412, "Line.l3", 400, 600, 107.0089, 71.33928, 2.4 
4412, "Line.l7", 400, 600, 105.3871, 70.25807, 2.4 
4412, "Line.sw1", 400, 600, 110.2397, 73.49315, 2.4 
4413, "Line.l115", 400, 600, 101.3423, 67.56156, 2.4 
4413, "Line.sw1", 400, 600, 101.3423, 67.56156, 2.4 
4427, "Line.l115", 400, 600, 105.51, 70.33998, 2.4 
4427, "Line.l3", 400, 600, 102.4016, 68.26776, 2.4 
4427, "Line.l7", 400, 600, 100.8419, 67.22792, 2.4 
4427, "Line.sw1", 400, 600, 105.51, 70.33998, 2.4 
4428, "Line.l115", 400, 600, 110.5427, 73.69516, 2.4 
4428, "Line.l3", 400, 600, 107.2899, 71.52658, 2.4 
4428, "Line.l7", 400, 600, 105.6568, 70.43786, 2.4 
4428, "Line.sw1", 400, 600, 110.5427, 73.69516, 2.4 
4429, "Line.l115", 400, 600, 113.6218, 75.74788, 2.4 
4429, "Line.l3", 400, 600, 110.2822, 73.5215, 2.4 
4429, "Line.l7", 400, 600, 108.6051, 72.40342, 2.4 
4429, "Line.l10", 400, 600, 100.2044, 66.80291, 2.4 
4429, "Line.sw1", 400, 600, 113.6218, 75.74788, 2.4 
4430, "Line.l115", 400, 600, 115.9201, 77.28006, 2.4 
4430, "Line.l3", 400, 600, 112.5253, 75.01686, 2.4 
4430, "Line.l7", 400, 600, 110.8201, 73.88008, 2.4 
4430, "Line.l10", 400, 600, 102.2353, 68.15688, 2.4 
4430, "Line.sw1", 400, 600, 115.9201, 77.28006, 2.4 
4431, "Line.l115", 400, 600, 116.5899, 77.7266, 2.4 
4431, "Line.l3", 400, 600, 113.1761, 75.4507, 2.4 
4431, "Line.l7", 400, 600, 111.4612, 74.30748, 2.4 
4431, "Line.l10", 400, 600, 102.8282, 68.55216, 2.4 
4431, "Line.sw1", 400, 600, 116.5899, 77.7266, 2.4 
4432, "Line.l115", 400, 600, 118.4401, 78.96004, 2.4 
4432, "Line.l3", 400, 600, 114.9738, 76.64919, 2.4 
4432, "Line.l7", 400, 600, 113.2324, 75.48824, 2.4 
4432, "Line.l10", 400, 600, 104.4667, 69.64449, 2.4 
4432, "Line.sw1", 400, 600, 118.4401, 78.96004, 2.4 
4433, "Line.l115", 400, 600, 114.3959, 76.26394, 2.4 
4433, "Line.l3", 400, 600, 111.0442, 74.02948, 2.4 
4433, "Line.l7", 400, 600, 109.361, 72.9073, 2.4 
4433, "Line.l10", 400, 600, 100.8853, 67.25689, 2.4 
4433, "Line.sw1", 400, 600, 114.3959, 76.26394, 2.4 
4434, "Line.l115", 400, 600, 106.1821, 70.78806, 2.4 
4434, "Line.l3", 400, 600, 103.0648, 68.70988, 2.4 
4434, "Line.l7", 400, 600, 101.5005, 67.66701, 2.4 
4434, "Line.sw1", 400, 600, 106.1821, 70.78806, 2.4 
4435, "Line.l115", 400, 600, 100.0171, 66.67803, 2.4 
4435, "Line.sw1", 400, 600, 100.0171, 66.67803, 2.4 
4477, "Line.l115", 400, 600, 100.6963, 67.13086, 2.4 
4477, "Line.sw1", 400, 600, 100.6963, 67.13086, 2.4 
4478, "Line.l115", 400, 600, 102.1952, 68.13012, 2.4 
4478, "Line.sw1", 400, 600, 102.1952, 68.13012, 2.4 
4479, "Line.l115", 400, 600, 102.0345, 68.02297, 2.4 
4479, "Line.sw1", 400, 600, 102.0345, 68.02297, 2.4 
4501, "Line.l115", 400, 600, 100.8698, 67.24655, 2.4 
4501, "Line.sw1", 400, 600, 100.8698, 67.24655, 2.4 
4502, "Line.l115", 400, 600, 101.5353, 67.69022, 2.4 
4502, "Line.sw1", 400, 600, 101.5353, 67.69022, 2.4 
4503, "Line.l115", 400, 600, 102.5357, 68.35712, 2.4 
4503, "Line.sw1", 400, 600, 102.5357, 68.35712, 2.4 
4504, "Line.l115", 400, 600, 101.5416, 67.69438, 2.4 
4504, "Line.sw1", 400, 600, 101.5416, 67.69438, 2.4 
4550, "Line.l115", 400, 600, 100.1941, 66.79605, 2.4 
4550, "Line.sw1", 400, 600, 100.1941, 66.79605, 2.4 
4551, "Line.l115", 400, 600, 102.1979, 68.13193, 2.4 
4551, "Line.sw1", 400, 600, 102.1979, 68.13193, 2.4 
4552, "Line.l115", 400, 600, 104.7035, 69.80235, 2.4 
4552, "Line.l3", 400, 600, 101.6193, 67.74621, 2.4 
4552, "Line.l7", 400, 600, 100.0718, 66.71454, 2.4 
4552, "Line.sw1", 400, 600, 104.7035, 69.80235, 2.4 
4553, "Line.l115", 400, 600, 105.3803, 70.25356, 2.4 
4553, "Line.l3", 400, 600, 102.2768, 68.18451, 2.4 
4553, "Line.l7", 400, 600, 100.7194, 67.14627, 2.4 
4553, "Line.sw1", 400, 600, 105.3803, 70.25356, 2.4 
4554, "Line.l115", 400, 600, 101.2052, 67.47012, 2.4 
4554, "Line.sw1", 400, 600, 101.2052, 67.47012, 2.4 
4568, "Line.l115", 400, 600, 102.6622, 68.44149, 2.4 
4568, "Line.sw1", 400, 600, 102.6622, 68.44149, 2.4 
4569, "Line.l115", 400, 600, 112.7332, 75.15549, 2.4 
4569, "Line.l3", 400, 600, 109.4178, 72.94521, 2.4 
4569, "Line.l7", 400, 600, 107.753, 71.83532, 2.4 
4569, "Line.sw1", 400, 600, 112.7332, 75.15549, 2.4 
4570, "Line.l115", 400, 600, 121.9527, 81.30179, 2.4 
4570, "Line.l3", 400, 600, 118.3863, 78.92422, 2.4 
4570, "Line.l7", 400, 600, 116.594, 77.72934, 2.4 
4570, "Line.l10", 400, 600, 107.6232, 71.74877, 2.4 
4570, "Line.sw1", 400, 600, 121.9527, 81.30179, 2.4 
4571, "Line.l115", 400, 600, 128.4534, 85.63563, 2.4 
4571, "Line.l3", 400, 600, 124.7073, 83.13817, 2.4 
4571, "Line.l7", 400, 600, 122.8236, 81.88239, 2.4 
4571, "Line.l10", 400, 600, 113.4014, 75.60095, 2.4 
4571, "Line.sw1", 400, 600, 128.4534, 85.63563, 2.4 
4572, "Line.l115", 400, 600, 134.2429, 89.49524, 2.4 
4572, "Line.l3", 400, 600, 130.335, 86.89003, 2.4 
4572, "Line.l7", 400, 600, 128.3692, 85.57944, 2.4 
4572, "Line.l10", 400, 600, 118.5414, 79.02758, 2.4 
4572, "Line.sw1", 400, 600, 134.2429, 89.49524, 2.4 
4573, "Line.l115", 400, 600, 135.7537, 90.50247, 2.4 
4573, "Line.l3", 400, 600, 131.8032, 87.86878, 2.4 
4573, "Line.l7", 400, 600, 129.8155, 86.54369, 2.4 
4573, "Line.l10", 400, 600, 119.8805, 79.92032, 2.4 
4573, "Line.sw1", 400, 600, 135.7537, 90.50247, 2.4 
4574, "Line.l115", 400, 600, 135.8043, 90.53621, 2.4 
4574, "Line.l3", 400, 600, 131.8643, 87.9095, 2.4 
4574, "Line.l7", 400, 600, 129.8819, 86.58795, 2.4 
4574, "Line.l10", 400, 600, 119.9211, 79.94742, 2.4 
4574, "Line.sw1", 400, 600, 135.8043, 90.53621, 2.4 
4575, "Line.l115", 400, 600, 135.1258, 90.08385, 2.4 
4575, "Line.l3", 400, 600, 131.2046, 87.46971, 2.4 
4575, "Line.l7", 400, 600, 129.2318, 86.15456, 2.4 
4575, "Line.l10", 400, 600, 119.3186, 79.54574, 2.4 
4575, "Line.sw1", 400, 600, 135.1258, 90.08385, 2.4 
4576, "Line.l115", 400, 600, 133.9197, 89.27981, 2.4 
4576, "Line.l3", 400, 600, 130.0317, 86.68782, 2.4 
4576, "Line.l7", 400, 600, 128.0759, 85.38396, 2.4 
4576, "Line.l10", 400, 600, 118.2466, 78.83104, 2.4 
4576, "Line.sw1", 400, 600, 133.9197, 89.27981, 2.4 
4577, "Line.l115", 400, 600, 126.6234, 84.41557, 2.4 
4577, "Line.l3", 400, 600, 122.9386, 81.95908, 2.4 
4577, "Line.l7", 400, 600, 121.0862, 80.72415, 2.4 
4577, "Line.l10", 400, 600, 111.7698, 74.5132, 2.4 
4577, "Line.sw1", 400, 600, 126.6234, 84.41557, 2.4 
4578, "Line.l115", 400, 600, 116.3058, 77.53718, 2.4 
4578, "Line.l3", 400, 600, 112.9088, 75.27256, 2.4 
4578, "Line.l7", 400, 600, 111.2026, 74.13508, 2.4 
4578, "Line.l10", 400, 600, 102.6134, 68.40895, 2.4 
4578, "Line.sw1", 400, 600, 116.3058, 77.53718, 2.4 
4579, "Line.l115", 400, 600, 111.7736, 74.51573, 2.4 
4579, "Line.l3", 400, 600, 108.505, 72.33666, 2.4 
4579, "Line.l7", 400, 600, 106.8639, 71.24261, 2.4 
4579, "Line.sw1", 400, 600, 111.7736, 74.51573, 2.4 
4580, "Line.l115", 400, 600, 111.2753, 74.18356, 2.4 
4580, "Line.l3", 400, 600, 108.021, 72.01397, 2.4 
4580, "Line.l7", 400, 600, 106.3871, 70.92473, 2.4 
4580, "Line.sw1", 400, 600, 111.2753, 74.18356, 2.4 
4581, "Line.l115", 400, 600, 103.7497, 69.16647, 2.4 
4581, "Line.l3", 400, 600, 100.7083, 67.13884, 2.4 
4581, "Line.sw1", 400, 600, 103.7497, 69.16647, 2.4 
4592, "Line.l115", 400, 600, 103.8367, 69.22445, 2.4 
4592, "Line.l3", 400, 600, 100.7766, 67.18441, 2.4 
4592, "Line.sw1", 400, 600, 103.8367, 69.22445, 2.4 
4593, "Line.l115", 400, 600, 113.069, 75.37935, 2.4 
4593, "Line.l3", 400, 600, 109.744, 73.16267, 2.4 
4593, "Line.l7", 400, 600, 108.0743, 72.04953, 2.4 
4593, "Line.sw1", 400, 600, 113.069, 75.37935, 2.4 
4594, "Line.l115", 400, 600, 120.4301, 80.28676, 2.4 
4594, "Line.l3", 400, 600, 116.9067, 77.93777, 2.4 
4594, "Line.l7", 400, 600, 115.1361, 76.75743, 2.4 
4594, "Line.l10", 400, 600, 106.2731, 70.84875, 2.4 
4594, "Line.sw1", 400, 600, 120.4301, 80.28676, 2.4 
4595, "Line.l115", 400, 600, 123.6438, 82.4292, 2.4 
4595, "Line.l3", 400, 600, 120.0298, 80.01989, 2.4 
4595, "Line.l7", 400, 600, 118.2133, 78.80889, 2.4 
4595, "Line.l10", 400, 600, 109.1228, 72.74855, 2.4 
4595, "Line.sw1", 400, 600, 123.6438, 82.4292, 2.4 
4596, "Line.l115", 400, 600, 127.4327, 84.95511, 2.4 
4596, "Line.l3", 400, 600, 123.715, 82.47669, 2.4 
4596, "Line.l7", 400, 600, 121.8459, 81.23059, 2.4 
4596, "Line.l10", 400, 600, 112.4954, 74.99697, 2.4 
4596, "Line.sw1", 400, 600, 127.4327, 84.95511, 2.4 
4597, "Line.l115", 400, 600, 129.978, 86.65203, 2.4 
4597, "Line.l3", 400, 600, 126.1891, 84.12607, 2.4 
4597, "Line.l7", 400, 600, 124.2837, 82.8558, 2.4 
4597, "Line.l10", 400, 600, 114.7542, 76.50281, 2.4 
4597, "Line.sw1", 400, 600, 129.978, 86.65203, 2.4 
4598, "Line.l115", 400, 600, 132.3648, 88.2432, 2.4 
4598, "Line.l3", 400, 600, 128.5093, 85.67286, 2.4 
4598, "Line.l7", 400, 600, 126.57, 84.38001, 2.4 
4598, "Line.l10", 400, 600, 116.8734, 77.91562, 2.4 
4598, "Line.sw1", 400, 600, 132.3648, 88.2432, 2.4 
4599, "Line.l115", 400, 600, 135.4118, 90.27453, 2.4 
4599, "Line.l3", 400, 600, 131.4708, 87.64717, 2.4 
4599, "Line.l7", 400, 600, 129.488, 86.32531, 2.4 
4599, "Line.l10", 400, 600, 119.5767, 79.71783, 2.4 
4599, "Line.sw1", 400, 600, 135.4118, 90.27453, 2.4 
4600, "Line.l115", 400, 600, 133.1961, 88.79743, 2.4 
4600, "Line.l3", 400, 600, 129.3169, 86.21123, 2.4 
4600, "Line.l7", 400, 600, 127.3655, 84.91031, 2.4 
4600, "Line.l10", 400, 600, 117.6091, 78.40608, 2.4 
4600, "Line.sw1", 400, 600, 133.1961, 88.79743, 2.4 
4601, "Line.l115", 400, 600, 127.2357, 84.8238, 2.4 
4601, "Line.l3", 400, 600, 123.5229, 82.34858, 2.4 
4601, "Line.l7", 400, 600, 121.6562, 81.10412, 2.4 
4601, "Line.l10", 400, 600, 112.3177, 74.87849, 2.4 
4601, "Line.sw1", 400, 600, 127.2357, 84.8238, 2.4 
4602, "Line.l115", 400, 600, 116.0604, 77.37357, 2.4 
4602, "Line.l3", 400, 600, 112.6622, 75.10814, 2.4 
4602, "Line.l7", 400, 600, 110.9555, 73.9703, 2.4 
4602, "Line.l10", 400, 600, 102.4084, 68.27226, 2.4 
4602, "Line.sw1", 400, 600, 116.0604, 77.37357, 2.4 
4603, "Line.l115", 400, 600, 113.0221, 75.34805, 2.4 
4603, "Line.l3", 400, 600, 109.7101, 73.14007, 2.4 
4603, "Line.l7", 400, 600, 108.0471, 72.0314, 2.4 
4603, "Line.sw1", 400, 600, 113.0221, 75.34805, 2.4 
4604, "Line.l115", 400, 600, 113.3581, 75.57207, 2.4 
4604, "Line.l3", 400, 600, 110.0366, 73.35771, 2.4 
4604, "Line.l7", 400, 600, 108.3687, 72.24581, 2.4 
4604, "Line.l10", 400, 600, 100.0146, 66.67641, 2.4 
4604, "Line.sw1", 400, 600, 113.3581, 75.57207, 2.4 
4605, "Line.l115", 400, 600, 107.1778, 71.45186, 2.4 
4605, "Line.l3", 400, 600, 104.0334, 69.35559, 2.4 
4605, "Line.l7", 400, 600, 102.4554, 68.30362, 2.4 
4605, "Line.sw1", 400, 600, 107.1778, 71.45186, 2.4 
4615, "Line.l115", 400, 600, 100.4766, 66.98441, 2.4 
4615, "Line.sw1", 400, 600, 100.4766, 66.98441, 2.4 
4616, "Line.l115", 400, 600, 112.3979, 74.9319, 2.4 
4616, "Line.l3", 400, 600, 109.092, 72.72802, 2.4 
4616, "Line.l7", 400, 600, 107.4321, 71.62138, 2.4 
4616, "Line.sw1", 400, 600, 112.3979, 74.9319, 2.4 
4617, "Line.l115", 400, 600, 119.2472, 79.4981, 2.4 
4617, "Line.l3", 400, 600, 115.757, 77.17136, 2.4 
4617, "Line.l7", 400, 600, 114.0035, 76.00232, 2.4 
4617, "Line.l10", 400, 600, 105.2244, 70.1496, 2.4 
4617, "Line.sw1", 400, 600, 119.2472, 79.4981, 2.4 
4618, "Line.l115", 400, 600, 127.4327, 84.95511, 2.4 
4618, "Line.l3", 400, 600, 123.715, 82.47669, 2.4 
4618, "Line.l7", 400, 600, 121.8459, 81.23059, 2.4 
4618, "Line.l10", 400, 600, 112.4954, 74.99697, 2.4 
4618, "Line.sw1", 400, 600, 127.4327, 84.95511, 2.4 
4619, "Line.l115", 400, 600, 132.8768, 88.58451, 2.4 
4619, "Line.l3", 400, 600, 129.007, 86.00465, 2.4 
4619, "Line.l7", 400, 600, 127.0604, 84.70696, 2.4 
4619, "Line.l10", 400, 600, 117.3281, 78.21871, 2.4 
4619, "Line.sw1", 400, 600, 132.8768, 88.58451, 2.4 
4620, "Line.l115", 400, 600, 139.5847, 93.05644, 2.4 
4620, "Line.l3", 400, 600, 135.5407, 90.36047, 2.4 
4620, "Line.l7", 400, 600, 133.5055, 89.00365, 2.4 
4620, "Line.l10", 400, 600, 123.2829, 82.18862, 2.4 
4620, "Line.sw1", 400, 600, 139.5847, 93.05644, 2.4 
4621, "Line.l115", 400, 600, 142.3179, 94.8786, 2.4 
4621, "Line.l3", 400, 600, 138.1985, 92.13232, 2.4 
4621, "Line.l7", 400, 600, 136.1248, 90.74987, 2.4 
4621, "Line.l10", 400, 600, 125.7122, 83.80813, 2.4 
4621, "Line.sw1", 400, 600, 142.3179, 94.8786, 2.4 
4622, "Line.l115", 400, 600, 144.7164, 96.4776, 2.4 
4622, "Line.l3", 400, 600, 140.5309, 93.68729, 2.4 
4622, "Line.l7", 400, 600, 138.4236, 92.2824, 2.4 
4622, "Line.l10", 400, 600, 127.8447, 85.22981, 2.4 
4622, "Line.sw1", 400, 600, 144.7164, 96.4776, 2.4 
4623, "Line.l115", 400, 600, 144.3777, 96.25179, 2.4 
4623, "Line.l3", 400, 600, 140.2016, 93.46776, 2.4 
4623, "Line.l7", 400, 600, 138.0991, 92.06605, 2.4 
4623, "Line.l10", 400, 600, 127.5438, 85.02922, 2.4 
4623, "Line.sw1", 400, 600, 144.3777, 96.25179, 2.4 
4624, "Line.l115", 400, 600, 144.035, 96.0233, 2.4 
4624, "Line.l3", 400, 600, 139.8683, 93.24555, 2.4 
4624, "Line.l7", 400, 600, 137.7706, 91.84706, 2.4 
4624, "Line.l10", 400, 600, 127.2391, 84.82605, 2.4 
4624, "Line.sw1", 400, 600, 144.035, 96.0233, 2.4 
4625, "Line.l115", 400, 600, 138.5615, 92.37434, 2.4 
4625, "Line.l3", 400, 600, 134.5459, 89.69725, 2.4 
4625, "Line.l7", 400, 600, 132.5251, 88.35004, 2.4 
4625, "Line.l10", 400, 600, 122.3738, 81.58256, 2.4 
4625, "Line.sw1", 400, 600, 138.5615, 92.37434, 2.4 
4626, "Line.l115", 400, 600, 132.0729, 88.0486, 2.4 
4626, "Line.l3", 400, 600, 128.2369, 85.49125, 2.4 
4626, "Line.l7", 400, 600, 126.3075, 84.20501, 2.4 
4626, "Line.l10", 400, 600, 116.6093, 77.73953, 2.4 
4626, "Line.sw1", 400, 600, 132.0729, 88.0486, 2.4 
4627, "Line.l115", 400, 600, 126.3075, 84.20501, 2.4 
4627, "Line.l3", 400, 600, 122.6322, 81.75482, 2.4 
4627, "Line.l7", 400, 600, 120.7846, 80.52309, 2.4 
4627, "Line.l10", 400, 600, 111.4922, 74.32812, 2.4 
4627, "Line.sw1", 400, 600, 126.3075, 84.20501, 2.4 
4628, "Line.l115", 400, 600, 125.968, 83.97869, 2.4 
4628, "Line.l3", 400, 600, 122.3022, 81.53481, 2.4 
4628, "Line.l7", 400, 600, 120.4594, 80.3063, 2.4 
4628, "Line.l10", 400, 600, 111.1909, 74.12729, 2.4 
4628, "Line.sw1", 400, 600, 125.968, 83.97869, 2.4 
4629, "Line.l115", 400, 600, 115.4577, 76.97178, 2.4 
4629, "Line.l3", 400, 600, 112.0846, 74.72307, 2.4 
4629, "Line.l7", 400, 600, 110.3905, 73.59367, 2.4 
4629, "Line.l10", 400, 600, 101.8617, 67.90781, 2.4 
4629, "Line.sw1", 400, 600, 115.4577, 76.97178, 2.4 
4630, "Line.l115", 400, 600, 104.4199, 69.61325, 2.4 
4630, "Line.l3", 400, 600, 101.3592, 67.57281, 2.4 
4630, "Line.sw1", 400, 600, 104.4199, 69.61325, 2.4 
4639, "Line.l115", 400, 600, 102.6622, 68.44149, 2.4 
4639, "Line.sw1", 400, 600, 102.6622, 68.44149, 2.4 
4640, "Line.l115", 400, 600, 109.199, 72.79931, 2.4 
4640, "Line.l3", 400, 600, 105.9846, 70.6564, 2.4 
4640, "Line.l7", 400, 600, 104.371, 69.5807, 2.4 
4640, "Line.sw1", 400, 600, 109.199, 72.79931, 2.4 
4641, "Line.l115", 400, 600, 113.2374, 75.49158, 2.4 
4641, "Line.l3", 400, 600, 109.9075, 73.2717, 2.4 
4641, "Line.l7", 400, 600, 108.2354, 72.15693, 2.4 
4641, "Line.sw1", 400, 600, 113.2374, 75.49158, 2.4 
4642, "Line.l115", 400, 600, 118.234, 78.82269, 2.4 
4642, "Line.l3", 400, 600, 114.7725, 76.51502, 2.4 
4642, "Line.l7", 400, 600, 113.0335, 75.35567, 2.4 
4642, "Line.l10", 400, 600, 104.3264, 69.55094, 2.4 
4642, "Line.sw1", 400, 600, 118.234, 78.82269, 2.4 
4643, "Line.l115", 400, 600, 116.8903, 77.92685, 2.4 
4643, "Line.l3", 400, 600, 113.4669, 75.6446, 2.4 
4643, "Line.l7", 400, 600, 111.7472, 74.49814, 2.4 
4643, "Line.l10", 400, 600, 103.136, 68.75735, 2.4 
4643, "Line.sw1", 400, 600, 116.8903, 77.92685, 2.4 
4644, "Line.l115", 400, 600, 123.8118, 82.54117, 2.4 
4644, "Line.l3", 400, 600, 120.193, 80.12869, 2.4 
4644, "Line.l7", 400, 600, 118.3741, 78.91609, 2.4 
4644, "Line.l10", 400, 600, 109.2717, 72.8478, 2.4 
4644, "Line.sw1", 400, 600, 123.8118, 82.54117, 2.4 
4645, "Line.l115", 400, 600, 131.3496, 87.56642, 2.4 
4645, "Line.l3", 400, 600, 127.5226, 85.01505, 2.4 
4645, "Line.l7", 400, 600, 125.5977, 83.73183, 2.4 
4645, "Line.l10", 400, 600, 115.9725, 77.31502, 2.4 
4645, "Line.sw1", 400, 600, 131.3496, 87.56642, 2.4 
4646, "Line.l115", 400, 600, 137.3631, 91.57541, 2.4 
4646, "Line.l3", 400, 600, 133.3806, 88.92037, 2.4 
4646, "Line.l7", 400, 600, 131.3766, 87.58439, 2.4 
4646, "Line.l10", 400, 600, 121.3088, 80.8725, 2.4 
4646, "Line.sw1", 400, 600, 137.3631, 91.57541, 2.4 
4647, "Line.l115", 400, 600, 130.5433, 87.02888, 2.4 
4647, "Line.l3", 400, 600, 126.7498, 84.49989, 2.4 
4647, "Line.l7", 400, 600, 124.8421, 83.22809, 2.4 
4647, "Line.l10", 400, 600, 115.2513, 76.83417, 2.4 
4647, "Line.sw1", 400, 600, 130.5433, 87.02888, 2.4 
4648, "Line.l115", 400, 600, 126.476, 84.31734, 2.4 
4648, "Line.l3", 400, 600, 122.796, 81.864, 2.4 
4648, "Line.l7", 400, 600, 120.946, 80.63067, 2.4 
4648, "Line.l10", 400, 600, 111.6416, 74.42775, 2.4 
4648, "Line.sw1", 400, 600, 126.476, 84.31734, 2.4 
4649, "Line.l115", 400, 600, 126.9791, 84.65276, 2.4 
4649, "Line.l3", 400, 600, 123.285, 82.18999, 2.4 
4649, "Line.l7", 400, 600, 121.4278, 80.95187, 2.4 
4649, "Line.l10", 400, 600, 112.0877, 74.72514, 2.4 
4649, "Line.sw1", 400, 600, 126.9791, 84.65276, 2.4 
4650, "Line.l115", 400, 600, 124.6132, 83.07544, 2.4 
4650, "Line.l3", 400, 600, 120.9852, 80.65681, 2.4 
4650, "Line.l7", 400, 600, 119.1617, 79.44113, 2.4 
4650, "Line.l10", 400, 600, 109.9889, 73.32593, 2.4 
4650, "Line.sw1", 400, 600, 124.6132, 83.07544, 2.4 
4651, "Line.l115", 400, 600, 118.6569, 79.10459, 2.4 
