"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage"
1985, 80, 0.993499, 0, 1.04319
1986, 80, 0.993011, 0, 1.0425
1987, 80, 0.990684, 0, 1.04029
1988, 80, 0.991234, 0, 1.04069
1989, 80, 0.991846, 0, 1.04114
1990, 80, 0.993987, 0, 1.04388
1991, 80, 0.995947, 0, 1.04665
1992, 80, 0.99759, 0, 1.04898
1993, 80, 0.998942, 0, 1.04638
1994, 80, 0.999546, 0, 1.04682
1995, 80, 0.999607, 0, 1.04687
1996, 80, 0.999305, 0, 1.04664
1997, 80, 0.998518, 0, 1.04606
1998, 80, 0.997245, 0, 1.04513
1999, 80, 0.996031, 0, 1.04424
2000, 80, 0.994325, 0, 1.04299
2001, 80, 0.9939, 0, 1.04267
2002, 80, 0.99329, 0, 1.04223
2003, 80, 0.992985, 0, 1.042
2004, 80, 0.99414, 0, 1.04286
2005, 80, 0.994568, 0, 1.04317
2006, 80, 0.995602, 0, 1.04393
2007, 80, 0.996514, 0, 1.0446
2008, 80, 0.996333, 0, 1.04446
2009, 80, 0.995847, 0, 1.0441
2010, 80, 0.994386, 0, 1.04303
2011, 82, 0.992059, 0, 1.04133
2012, 82, 0.992242, 0, 1.04147
2013, 81, 0.992912, 0, 1.04196
2014, 80, 0.994194, 0, 1.0429
2015, 80, 0.995724, 0, 1.04401
2016, 80, 0.997426, 0, 1.04526
2017, 80, 0.998395, 0, 1.04598
2018, 80, 0.998578, 0, 1.04611
2019, 80, 0.998336, 0, 1.04593
2020, 80, 0.997912, 0, 1.04562
2021, 80, 0.997608, 0, 1.0454
2022, 80, 0.997426, 0, 1.04526
2023, 80, 0.997607, 0, 1.0454
2024, 80, 0.997002, 0, 1.04495
2025, 80, 0.997425, 0, 1.04526
2026, 80, 0.998152, 0, 1.0458
2027, 80, 0.998698, 0, 1.0462
2028, 80, 0.999425, 0, 1.04673
2029, 80, 0.998942, 0, 1.04638
2030, 80, 0.999607, 0, 1.04687
2031, 80, 0.999999, 0, 1.04722
2032, 80, 0.999999, 0, 1.04718
2033, 80, 0.999306, 0, 1.04664
2034, 80, 0.998034, 0, 1.04571
2035, 80, 0.995178, 0, 1.04361
2036, 80, 0.995177, 0, 1.04361
2037, 80, 0.995542, 0, 1.04388
2038, 80, 0.996574, 0, 1.04464
2039, 80, 0.997972, 0, 1.04566
2040, 80, 0.998638, 0, 1.04616
2041, 80, 0.99882, 0, 1.04629
2042, 80, 0.998941, 0, 1.04638
2043, 80, 0.998699, 0, 1.0462
2044, 80, 0.997912, 0, 1.04562
2045, 80, 0.996454, 0, 1.04455
2046, 80, 0.994447, 0, 1.04308
2047, 85, 0.991326, 0, 1.0408
2048, 80, 0.990009, 0, 1.0398
2049, 80, 0.991235, 0, 1.04069
2050, 80, 0.992152, 0, 1.04136
2051, 80, 0.992032, 0, 1.04127
2052, 80, 0.992459, 0, 1.04172
2053, 80, 0.992948, 0, 1.04241
2054, 80, 0.993802, 0, 1.04362
2055, 80, 0.995217, 0, 1.04562
2056, 80, 0.995947, 0, 1.04665
2057, 80, 0.995826, 0, 1.04648
2058, 80, 0.995826, 0, 1.04648
2059, 80, 0.992959, 0, 1.04242
2060, 80, 0.993568, 0, 1.04328
2061, 80, 0.994179, 0, 1.04415
2062, 80, 0.996678, 0, 1.04769
2063, 80, 0.999305, 0, 1.04664
2064, 80, 0.995042, 0, 1.04157
2065, 80, 0.99625, 0, 1.0427
2066, 80, 0.99665, 0, 1.04338
2067, 80, 0.996693, 0, 1.04347
2068, 80, 0.996477, 0, 1.04305
2069, 80, 0.995769, 0, 1.04211
2070, 80, 0.994195, 0, 1.04095
2071, 82, 0.990545, 0, 1.03827
2072, 80, 0.987534, 0, 1.03691
2073, 80, 0.987413, 0, 1.03674
2074, 80, 0.987229, 0, 1.03648
2075, 81, 0.986985, 0, 1.03613
2076, 80, 0.987473, 0, 1.03683
2077, 81, 0.987046, 0, 1.03622
2078, 80, 0.987412, 0, 1.03674
2079, 80, 0.987901, 0, 1.03743
2080, 80, 0.988755, 0, 1.03865
2081, 80, 0.989244, 0, 1.03934
2082, 80, 0.989672, 0, 1.03995
2083, 80, 0.987474, 0, 1.03683
2084, 80, 0.98784, 0, 1.03735
2085, 80, 0.988389, 0, 1.03813
2086, 80, 0.991196, 0, 1.0421
2087, 80, 0.99381, 0, 1.0458
2088, 80, 0.995455, 0, 1.04812
2089, 80, 0.996372, 0, 1.04288
2090, 80, 0.996734, 0, 1.04338
2091, 80, 0.996734, 0, 1.04338
2092, 80, 0.996131, 0, 1.04254
2093, 80, 0.995044, 0, 1.04157
2094, 80, 0.992732, 0, 1.03988
2095, 80, 0.989184, 0, 1.03925
2096, 82, 0.986801, 0, 1.03587
2097, 80, 0.987167, 0, 1.03639
2098, 80, 0.987168, 0, 1.03639
2099, 81, 0.986985, 0, 1.03613
2100, 80, 0.987412, 0, 1.03674
2101, 81, 0.986924, 0, 1.03605
2102, 80, 0.987289, 0, 1.03657
2103, 80, 0.987778, 0, 1.03726
2104, 80, 0.988572, 0, 1.03839
2105, 80, 0.989244, 0, 1.03934
2106, 80, 0.989428, 0, 1.0396
2107, 80, 0.98729, 0, 1.03657
2108, 80, 0.987656, 0, 1.03709
2109, 80, 0.988633, 0, 1.03847
2110, 80, 0.991135, 0, 1.04202
2111, 80, 0.993688, 0, 1.04563
2112, 80, 0.995939, 0, 1.04881
2113, 80, 0.996976, 0, 1.04372
2114, 80, 0.997398, 0, 1.04431
2115, 80, 0.997217, 0, 1.04406
2116, 80, 0.996614, 0, 1.04322
2117, 80, 0.99589, 0, 1.0422
2118, 80, 0.994074, 0, 1.04086
2119, 82, 0.990545, 0, 1.03827
2120, 80, 0.987962, 0, 1.03752
2121, 80, 0.987963, 0, 1.03752
2122, 80, 0.987719, 0, 1.03718
2123, 80, 0.987474, 0, 1.03683
2124, 80, 0.987168, 0, 1.0364
2125, 83, 0.986557, 0, 1.03553
2126, 83, 0.986495, 0, 1.03544
2127, 81, 0.987044, 0, 1.03622
2128, 80, 0.987229, 0, 1.03648
2129, 80, 0.988022, 0, 1.03761
2130, 80, 0.988938, 0, 1.03891
2131, 82, 0.986678, 0, 1.0357
2132, 81, 0.987106, 0, 1.03631
2133, 80, 0.988266, 0, 1.03795
2134, 80, 0.991013, 0, 1.04185
2135, 80, 0.993871, 0, 1.04589
2136, 80, 0.995879, 0, 1.04872
2137, 80, 0.997036, 0, 1.04381
2138, 80, 0.997388, 0, 1.04482
2139, 80, 0.997561, 0, 1.04516
2140, 80, 0.997518, 0, 1.04508
2141, 80, 0.997214, 0, 1.04448
2142, 80, 0.996434, 0, 1.04296
2143, 80, 0.992923, 0, 1.04001
2144, 85, 0.989267, 0, 1.03733
2145, 80, 0.98839, 0, 1.03813
2146, 80, 0.987659, 0, 1.03709
2147, 81, 0.986863, 0, 1.03596
2148, 80, 0.987411, 0, 1.03674
2149, 80, 0.987168, 0, 1.0364
2150, 80, 0.987656, 0, 1.03709
2151, 80, 0.988267, 0, 1.03795
2152, 80, 0.988573, 0, 1.03839
2153, 80, 0.988147, 0, 1.03778
2154, 80, 0.988085, 0, 1.0377
2155, 80, 0.987475, 0, 1.03683
2156, 80, 0.988206, 0, 1.03787
2157, 80, 0.988939, 0, 1.03891
2158, 80, 0.99083, 0, 1.04159
2159, 80, 0.993203, 0, 1.04495
2160, 80, 0.995757, 0, 1.04855
2161, 80, 0.997301, 0, 1.04465
2162, 80, 0.997863, 0, 1.04575
2163, 80, 0.998037, 0, 1.04609
2164, 80, 0.997821, 0, 1.04567
2165, 80, 0.997951, 0, 1.04592
2166, 80, 0.997994, 0, 1.046
2167, 80, 0.997172, 0, 1.0444
2168, 80, 0.995224, 0, 1.04171
2169, 80, 0.993226, 0, 1.04024
2170, 80, 0.991822, 0, 1.03921
2171, 82, 0.990669, 0, 1.03836
2172, 80, 0.991092, 0, 1.03867
2173, 80, 0.990971, 0, 1.03858
2174, 80, 0.991032, 0, 1.03863
2175, 81, 0.990789, 0, 1.03845
2176, 82, 0.990303, 0, 1.03809
2177, 82, 0.990181, 0, 1.038
2178, 82, 0.99012, 0, 1.03796
2179, 80, 0.988207, 0, 1.03787
2180, 80, 0.988512, 0, 1.0383
2181, 80, 0.989794, 0, 1.04012
2182, 80, 0.992109, 0, 1.0434
2183, 80, 0.994113, 0, 1.04623
2184, 80, 0.996674, 0, 1.0433
2185, 80, 0.997994, 0, 1.046
2186, 80, 0.998513, 0, 1.04702
2187, 80, 0.998687, 0, 1.04735
2188, 80, 0.998774, 0, 1.04752
2189, 80, 0.998558, 0, 1.0471
2190, 80, 0.998557, 0, 1.0471
2191, 80, 0.997995, 0, 1.04601
2192, 80, 0.997561, 0, 1.04516
2193, 80, 0.996434, 0, 1.04296
2194, 80, 0.996251, 0, 1.04271
2195, 80, 0.995708, 0, 1.04206
2196, 80, 0.994741, 0, 1.04135
2197, 80, 0.995042, 0, 1.04157
2198, 80, 0.993893, 0, 1.04073
2199, 80, 0.993348, 0, 1.04032
2200, 80, 0.992732, 0, 1.03988
2201, 80, 0.992975, 0, 1.04006
2202, 80, 0.994125, 0, 1.04091
2203, 80, 0.992186, 0, 1.03948
2204, 80, 0.992429, 0, 1.03966
2205, 80, 0.993459, 0, 1.04042
2206, 80, 0.994852, 0, 1.04144
2207, 80, 0.996735, 0, 1.04338
2208, 80, 0.997344, 0, 1.04474
2209, 80, 0.997993, 0, 1.046
2210, 80, 0.998037, 0, 1.04609
2211, 80, 0.998038, 0, 1.04609
2212, 80, 0.997518, 0, 1.04508
2213, 80, 0.995708, 0, 1.04207
2214, 80, 0.992308, 0, 1.03957
2215, 85, 0.989572, 0, 1.03755
2216, 80, 0.988634, 0, 1.03847
2217, 80, 0.987413, 0, 1.03674
2218, 83, 0.986496, 0, 1.03544
2219, 81, 0.986922, 0, 1.03604
2220, 81, 0.987045, 0, 1.03622
2221, 80, 0.988022, 0, 1.03761
2222, 80, 0.989182, 0, 1.03925
2223, 80, 0.989671, 0, 1.03994
2224, 80, 0.989855, 0, 1.04021
2225, 80, 0.990586, 0, 1.04124
2226, 80, 0.9901, 0, 1.04055
2227, 80, 0.988207, 0, 1.03787
2228, 80, 0.98839, 0, 1.03813
2229, 80, 0.990709, 0, 1.04141
2230, 80, 0.993142, 0, 1.04486
2231, 80, 0.995273, 0, 1.04787
2232, 80, 0.996372, 0, 1.04288
2233, 80, 0.996794, 0, 1.04347
2234, 80, 0.996674, 0, 1.0433
2235, 80, 0.996312, 0, 1.04279
2236, 80, 0.995285, 0, 1.04175
2237, 80, 0.99255, 0, 1.03975
2238, 80, 0.988879, 0, 1.03882
2239, 83, 0.986434, 0, 1.03535
2240, 82, 0.9868, 0, 1.03587
2241, 81, 0.987045, 0, 1.03622
2242, 80, 0.987168, 0, 1.03639
2243, 80, 0.987351, 0, 1.03665
2244, 80, 0.987412, 0, 1.03674
2245, 80, 0.98784, 0, 1.03735
2246, 80, 0.988572, 0, 1.03839
2247, 80, 0.989061, 0, 1.03908
2248, 80, 0.98961, 0, 1.03986
2249, 80, 0.990281, 0, 1.04081
2250, 80, 0.990769, 0, 1.0415
2251, 80, 0.988635, 0, 1.03848
2252, 80, 0.987903, 0, 1.03744
2253, 80, 0.989916, 0, 1.04029
2254, 80, 0.992717, 0, 1.04426
2255, 80, 0.994841, 0, 1.04726
2256, 80, 0.996, 0, 1.04889
2257, 80, 0.996362, 0, 1.0494
2258, 80, 0.996363, 0, 1.04941
2259, 80, 0.99606, 0, 1.04898
2260, 80, 0.99479, 0, 1.04718
2261, 80, 0.992169, 0, 1.04348
2262, 80, 0.988574, 0, 1.03839
2263, 83, 0.986434, 0, 1.03535
2264, 82, 0.986678, 0, 1.0357
2265, 81, 0.987045, 0, 1.03622
2266, 81, 0.986862, 0, 1.03596
2267, 80, 0.987656, 0, 1.03709
2268, 80, 0.987474, 0, 1.03683
2269, 80, 0.988023, 0, 1.03761
2270, 80, 0.988634, 0, 1.03847
2271, 80, 0.989305, 0, 1.03943
2272, 80, 0.989124, 0, 1.03917
2273, 80, 0.990158, 0, 1.04063
2274, 80, 0.990525, 0, 1.04115
2275, 80, 0.98894, 0, 1.03891
2276, 80, 0.988452, 0, 1.03822
2277, 80, 0.990587, 0, 1.04124
2278, 80, 0.993567, 0, 1.04546
2279, 80, 0.996, 0, 1.04889
2280, 80, 0.997036, 0, 1.04381
2281, 80, 0.997214, 0, 1.04448
2282, 80, 0.997257, 0, 1.04457
2283, 80, 0.997301, 0, 1.04465
2284, 80, 0.996521, 0, 1.04313
2285, 80, 0.994135, 0, 1.04091
2286, 82, 0.990424, 0, 1.03818
2287, 80, 0.987657, 0, 1.03709
2288, 80, 0.987291, 0, 1.03657
2289, 82, 0.986802, 0, 1.03588
2290, 83, 0.986373, 0, 1.03527
2291, 82, 0.9868, 0, 1.03587
2292, 80, 0.987228, 0, 1.03648
2293, 80, 0.987595, 0, 1.037
2294, 80, 0.987962, 0, 1.03752
2295, 80, 0.988816, 0, 1.03873
2296, 80, 0.989123, 0, 1.03917
2297, 80, 0.989732, 0, 1.04003
2298, 80, 0.989794, 0, 1.04012
2299, 80, 0.988268, 0, 1.03796
2300, 80, 0.988573, 0, 1.03839
2301, 80, 0.990526, 0, 1.04116
2302, 80, 0.993142, 0, 1.04486
2303, 80, 0.995818, 0, 1.04864
2304, 80, 0.997338, 0, 1.04423
2305, 80, 0.997561, 0, 1.04516
2306, 80, 0.997647, 0, 1.04533
2307, 80, 0.997691, 0, 1.04541
2308, 80, 0.997215, 0, 1.04448
2309, 80, 0.995405, 0, 1.04184
2310, 80, 0.992187, 0, 1.03948
2311, 85, 0.989633, 0, 1.0376
2312, 80, 0.98839, 0, 1.03813
2313, 80, 0.987475, 0, 1.03683
2314, 83, 0.986374, 0, 1.03527
2315, 83, 0.986616, 0, 1.03561
2316, 82, 0.985946, 0, 1.03495
2317, 82, 0.986128, 0, 1.03515
2318, 80, 0.987167, 0, 1.03639
2319, 80, 0.988328, 0, 1.03803
2320, 80, 0.98827, 0, 1.03795
2321, 80, 0.989072, 0, 1.03908
2322, 80, 0.989803, 0, 1.04012
2323, 80, 0.989865, 0, 1.04021
2324, 80, 0.990534, 0, 1.04115
2325, 80, 0.992482, 0, 1.04391
2326, 80, 0.994667, 0, 1.047
2327, 80, 0.996553, 0, 1.04313
2328, 80, 0.997561, 0, 1.04516
2329, 80, 0.99795, 0, 1.04592
2330, 80, 0.998167, 0, 1.04634
2331, 80, 0.997951, 0, 1.04592
2332, 80, 0.997518, 0, 1.04508
2333, 80, 0.996738, 0, 1.04355
2334, 80, 0.995588, 0, 1.04197
2335, 80, 0.994377, 0, 1.04108
2336, 80, 0.992862, 0, 1.03997
2337, 80, 0.991822, 0, 1.03921
2338, 81, 0.99079, 0, 1.03845
2339, 80, 0.992124, 0, 1.03943
2340, 80, 0.991944, 0, 1.0393
2341, 80, 0.992368, 0, 1.03961
2342, 80, 0.992429, 0, 1.03966
2343, 80, 0.992308, 0, 1.03957
2344, 80, 0.991823, 0, 1.03921
2345, 80, 0.991458, 0, 1.03894
2346, 80, 0.991397, 0, 1.0389
2347, 85, 0.989511, 0, 1.03751
2348, 80, 0.989062, 0, 1.03908
2349, 80, 0.990648, 0, 1.04133
2350, 80, 0.991864, 0, 1.04305
2351, 80, 0.994477, 0, 1.04675
2352, 80, 0.995757, 0, 1.04855
2353, 80, 0.99606, 0, 1.04898
2354, 80, 0.99606, 0, 1.04898
2355, 80, 0.995758, 0, 1.04855
2356, 80, 0.995394, 0, 1.04804
2357, 80, 0.994789, 0, 1.04718
2358, 80, 0.994667, 0, 1.04701
2359, 80, 0.993698, 0, 1.04564
2360, 80, 0.993454, 0, 1.04529
2361, 80, 0.993938, 0, 1.04598
2362, 80, 0.994605, 0, 1.04692
2363, 80, 0.99503, 0, 1.04752
2364, 80, 0.994788, 0, 1.04718
2365, 80, 0.994849, 0, 1.04727
2366, 80, 0.995393, 0, 1.04804
2367, 80, 0.995636, 0, 1.04838
2368, 80, 0.995697, 0, 1.04846
2369, 80, 0.995394, 0, 1.04804
2370, 80, 0.995273, 0, 1.04787
2371, 80, 0.993332, 0, 1.04512
2372, 80, 0.992169, 0, 1.04348
2373, 80, 0.993262, 0, 1.04503
2374, 80, 0.995152, 0, 1.04769
2375, 80, 0.996433, 0, 1.04296
2376, 80, 0.997096, 0, 1.04389
2377, 80, 0.997217, 0, 1.04406
2378, 80, 0.997157, 0, 1.04398
2379, 80, 0.996674, 0, 1.0433
2380, 80, 0.995407, 0, 1.04184
2381, 80, 0.992672, 0, 1.03983
2382, 85, 0.989328, 0, 1.03738
2383, 81, 0.986984, 0, 1.03613
2384, 80, 0.987656, 0, 1.03709
2385, 80, 0.987535, 0, 1.03692
2386, 81, 0.987046, 0, 1.03622
2387, 80, 0.987778, 0, 1.03726
2388, 80, 0.98723, 0, 1.03648
2389, 80, 0.987229, 0, 1.03648
2390, 80, 0.987839, 0, 1.03735
2391, 80, 0.988267, 0, 1.03795
2392, 80, 0.988756, 0, 1.03865
2393, 80, 0.989732, 0, 1.04003
2394, 80, 0.990099, 0, 1.04055
2395, 80, 0.989186, 0, 1.03926
2396, 80, 0.988575, 0, 1.03839
2397, 80, 0.991074, 0, 1.04193
2398, 80, 0.994295, 0, 1.04649
2399, 80, 0.996433, 0, 1.04296
2400, 80, 0.997301, 0, 1.04465
2401, 80, 0.997907, 0, 1.04583
2402, 80, 0.998081, 0, 1.04617
2403, 80, 0.998124, 0, 1.04626
2404, 80, 0.997345, 0, 1.04474
2405, 80, 0.994982, 0, 1.04153
2406, 80, 0.991579, 0, 1.03903
2407, 80, 0.989184, 0, 1.03925
2408, 80, 0.988697, 0, 1.03856
2409, 80, 0.988086, 0, 1.0377
2410, 80, 0.98717, 0, 1.0364
2411, 80, 0.987595, 0, 1.037
2412, 81, 0.986924, 0, 1.03605
2413, 83, 0.986557, 0, 1.03553
2414, 83, 0.986556, 0, 1.03553
2415, 82, 0.9868, 0, 1.03587
2416, 81, 0.987045, 0, 1.03622
2417, 80, 0.98839, 0, 1.03813
2418, 80, 0.989305, 0, 1.03942
2419, 80, 0.988514, 0, 1.03831
2420, 80, 0.988086, 0, 1.0377
2421, 80, 0.990769, 0, 1.0415
2422, 80, 0.993931, 0, 1.04598
2423, 80, 0.996493, 0, 1.04304
2424, 80, 0.997431, 0, 1.04491
2425, 80, 0.99795, 0, 1.04592
2426, 80, 0.998384, 0, 1.04676
2427, 80, 0.998211, 0, 1.04643
2428, 80, 0.997692, 0, 1.04541
2429, 80, 0.995768, 0, 1.04211
2430, 80, 0.992065, 0, 1.03939
2431, 84, 0.989876, 0, 1.03778
2432, 80, 0.988512, 0, 1.0383
2433, 80, 0.988025, 0, 1.03761
2434, 83, 0.986311, 0, 1.03518
2435, 84, 0.985751, 0, 1.03474
2436, 86, 0.984833, 0, 1.03385
2437, 86, 0.98483, 0, 1.03385
2438, 86, 0.984892, 0, 1.0339
2439, 85, 0.985381, 0, 1.03433
2440, 85, 0.98526, 0, 1.0342
2441, 80, 0.98722, 0, 1.03646
2442, 80, 0.988074, 0, 1.03768
2443, 80, 0.987222, 0, 1.03647
2444, 80, 0.987037, 0, 1.03621
2445, 80, 0.989367, 0, 1.0395
2446, 80, 0.992169, 0, 1.04347
2447, 80, 0.99478, 0, 1.04716
2448, 80, 0.996606, 0, 1.04321
2449, 80, 0.997301, 0, 1.04464
2450, 80, 0.99769, 0, 1.0454
2451, 80, 0.997604, 0, 1.04524
2452, 80, 0.997301, 0, 1.04465
2453, 80, 0.995155, 0, 1.04167
2454, 80, 0.991874, 0, 1.03926
2455, 85, 0.989258, 0, 1.03734
2456, 80, 0.988135, 0, 1.03777
2457, 81, 0.986851, 0, 1.03595
2458, 85, 0.985567, 0, 1.03454
2459, 85, 0.985016, 0, 1.03399
2460, 80, 0.983508, 0, 1.03762
2461, 81, 0.982711, 0, 1.03648
2462, 80, 0.983261, 0, 1.03727
2463, 80, 0.982894, 0, 1.03674
2464, 81, 0.982709, 0, 1.03648
2465, 80, 0.984247, 0, 1.03868
2466, 80, 0.985106, 0, 1.0399
2467, 80, 0.984924, 0, 1.03965
2468, 80, 0.985108, 0, 1.03991
2469, 80, 0.988236, 0, 1.04438
2470, 80, 0.992291, 0, 1.04364
2471, 80, 0.995931, 0, 1.0488
2472, 80, 0.997648, 0, 1.04532
2473, 80, 0.998513, 0, 1.04701
2474, 80, 0.998946, 0, 1.04785
2475, 80, 0.999033, 0, 1.04802
2476, 80, 0.999077, 0, 1.0481
2477, 80, 0.998428, 0, 1.04684
2478, 80, 0.997649, 0, 1.04532
2479, 80, 0.995941, 0, 1.04227
2480, 80, 0.993581, 0, 1.04051
2481, 80, 0.991327, 0, 1.03886
2482, 86, 0.989136, 0, 1.03725
2483, 80, 0.988135, 0, 1.03777
2484, 80, 0.987464, 0, 1.03682
2485, 83, 0.986547, 0, 1.03552
2486, 84, 0.985812, 0, 1.03481
2487, 80, 0.986912, 0, 1.03604
2488, 84, 0.985689, 0, 1.03468
2489, 82, 0.986178, 0, 1.03522
2490, 80, 0.987403, 0, 1.03673
2491, 80, 0.987159, 0, 1.03638
2492, 80, 0.987891, 0, 1.03742
2493, 80, 0.990647, 0, 1.04132
2494, 80, 0.993324, 0, 1.0451
2495, 80, 0.995991, 0, 1.04888
2496, 80, 0.997648, 0, 1.04532
2497, 80, 0.998686, 0, 1.04734
2498, 80, 0.999206, 0, 1.04836
2499, 80, 0.999379, 0, 1.04869
2500, 80, 0.999553, 0, 1.04903
2501, 80, 0.999337, 0, 1.04861
2502, 80, 0.99938, 0, 1.04869
2503, 80, 0.998299, 0, 1.04659
2504, 80, 0.996563, 0, 1.04321
2505, 80, 0.994792, 0, 1.0414
2506, 80, 0.992724, 0, 1.03988
2507, 80, 0.991693, 0, 1.03912
2508, 82, 0.990659, 0, 1.03836
2509, 84, 0.989929, 0, 1.03783
2510, 80, 0.988991, 0, 1.03898
2511, 80, 0.989052, 0, 1.03907
2512, 80, 0.989235, 0, 1.03933
2513, 80, 0.989723, 0, 1.04002
2514, 80, 0.990211, 0, 1.04071
2515, 80, 0.988503, 0, 1.03829
2516, 80, 0.988807, 0, 1.03872
2517, 80, 0.991247, 0, 1.04218
2518, 80, 0.993315, 0, 1.04511
2519, 80, 0.995992, 0, 1.04888
2520, 80, 0.997691, 0, 1.04541
2521, 80, 0.998556, 0, 1.04709
2522, 80, 0.999119, 0, 1.04819
2523, 80, 0.999336, 0, 1.04861
2524, 80, 0.999509, 0, 1.04895
2525, 80, 0.99925, 0, 1.04844
2526, 80, 0.999509, 0, 1.04895
2527, 80, 0.998256, 0, 1.04651
2528, 80, 0.996737, 0, 1.04354
2529, 80, 0.99564, 0, 1.04202
2530, 80, 0.994974, 0, 1.04153
2531, 80, 0.994308, 0, 1.04104
2532, 80, 0.993279, 0, 1.04028
2533, 80, 0.992602, 0, 1.03979
2534, 80, 0.992117, 0, 1.03944
2535, 80, 0.991874, 0, 1.03926
2536, 80, 0.991752, 0, 1.03917
2537, 80, 0.99157, 0, 1.03903
2538, 80, 0.991752, 0, 1.03917
2539, 82, 0.990232, 0, 1.03805
2540, 80, 0.989113, 0, 1.03916
2541, 80, 0.990699, 0, 1.0414
2542, 80, 0.993315, 0, 1.04511
2543, 80, 0.995076, 0, 1.0476
2544, 80, 0.996234, 0, 1.04923
2545, 80, 0.99715, 0, 1.04397
2546, 80, 0.997388, 0, 1.04481
2547, 80, 0.997301, 0, 1.04464
2548, 80, 0.996954, 0, 1.04397
2549, 80, 0.994974, 0, 1.04153
2550, 80, 0.99236, 0, 1.03962
2551, 80, 0.98893, 0, 1.0389
2552, 81, 0.986851, 0, 1.03595
2553, 86, 0.984831, 0, 1.03385
2554, 80, 0.9832, 0, 1.03718
2555, 82, 0.98247, 0, 1.03888
2556, 80, 0.987762, 0, 1.04477
2557, 80, 0.98721, 0, 1.04436
2558, 80, 0.987147, 0, 1.04432
2559, 80, 0.9877, 0, 1.04473
2560, 80, 0.988021, 0, 1.04495
2561, 80, 0.989681, 0, 1.04616
2562, 80, 0.991216, 0, 1.04728
2563, 80, 0.991033, 0, 1.04715
2564, 80, 0.99091, 0, 1.04706
2565, 80, 0.994172, 0, 1.04414
2566, 80, 0.997702, 0, 1.04914
2567, 80, 0.994356, 0, 1.04657
2568, 80, 0.996113, 0, 1.04905
2569, 80, 0.997029, 0, 1.0438
2570, 80, 0.997301, 0, 1.04464
2571, 80, 0.997474, 0, 1.04498
2572, 80, 0.997214, 0, 1.04448
2573, 80, 0.995276, 0, 1.04176
2574, 80, 0.992421, 0, 1.03966
2575, 85, 0.989379, 0, 1.03743
2576, 80, 0.987829, 0, 1.03734
2577, 84, 0.985874, 0, 1.03488
2578, 80, 0.984124, 0, 1.0385
2579, 80, 0.983265, 0, 1.03727
2580, 80, 0.987815, 0, 1.04157
2581, 80, 0.985842, 0, 1.03875
2582, 80, 0.985041, 0, 1.0376
2583, 82, 0.984669, 0, 1.03707
2584, 80, 0.985038, 0, 1.03759
2585, 80, 0.986274, 0, 1.03937
2586, 80, 0.987951, 0, 1.04176
2587, 80, 0.98838, 0, 1.04237
2588, 80, 0.988443, 0, 1.04246
2589, 80, 0.991698, 0, 1.04711
2590, 80, 0.995094, 0, 1.04543
2591, 80, 0.997902, 0, 1.04562
2592, 80, 0.999999, 0, 1.04736
2593, 80, 0.994861, 0, 1.04144
2594, 80, 0.995525, 0, 1.04193
2595, 80, 0.996009, 0, 1.04237
2596, 80, 0.995647, 0, 1.04202
2597, 80, 0.993347, 0, 1.04032
2598, 80, 0.989184, 0, 1.03925
2599, 82, 0.986007, 0, 1.03502
2600, 85, 0.985566, 0, 1.03454
2601, 80, 0.984001, 0, 1.03832
2602, 80, 0.987888, 0, 1.04167
2603, 80, 0.987398, 0, 1.04097
2604, 80, 0.985347, 0, 1.03804
2605, 82, 0.984173, 0, 1.03635
2606, 84, 0.983741, 0, 1.03574
2607, 84, 0.983555, 0, 1.03547
2608, 85, 0.983183, 0, 1.03494
2609, 82, 0.984606, 0, 1.03697
2610, 80, 0.986274, 0, 1.03937
2611, 80, 0.986705, 0, 1.03998
2612, 80, 0.98726, 0, 1.04078
2613, 80, 0.991208, 0, 1.04641
2614, 80, 0.994913, 0, 1.04518
2615, 80, 0.998205, 0, 1.04585
2616, 80, 0.994369, 0, 1.04109
2617, 80, 0.995819, 0, 1.04216
2618, 80, 0.996304, 0, 1.04278
2619, 80, 0.996847, 0, 1.04354
2620, 80, 0.996305, 0, 1.04278
2621, 80, 0.994247, 0, 1.041
2622, 82, 0.99011, 0, 1.03796
2623, 83, 0.986483, 0, 1.03542
2624, 85, 0.984954, 0, 1.03394
2625, 80, 0.984308, 0, 1.03876
2626, 80, 0.984248, 0, 1.03868
2627, 80, 0.985106, 0, 1.0399
2628, 80, 0.984495, 0, 1.03903
2629, 80, 0.984371, 0, 1.03885
2630, 80, 0.985722, 0, 1.04079
2631, 80, 0.986763, 0, 1.04227
2632, 80, 0.986643, 0, 1.0421
2633, 80, 0.987193, 0, 1.04289
2634, 80, 0.987439, 0, 1.04324
2635, 80, 0.986522, 0, 1.04193
2636, 80, 0.986643, 0, 1.0421
2637, 80, 0.989407, 0, 1.04604
2638, 80, 0.992169, 0, 1.04347
2639, 80, 0.994355, 0, 1.04656
2640, 80, 0.996173, 0, 1.04914
2641, 80, 0.996969, 0, 1.04371
2642, 80, 0.997029, 0, 1.0438
2643, 80, 0.997149, 0, 1.04397
2644, 80, 0.996546, 0, 1.04312
2645, 80, 0.994792, 0, 1.0414
2646, 82, 0.990292, 0, 1.0381
2647, 80, 0.988074, 0, 1.03768
2648, 81, 0.986851, 0, 1.03595
2649, 82, 0.985996, 0, 1.03502
