hour, t(sec), Tap (pu)
0, 1205.00000, 1.00625
0, 1206.00000, 1.00625
0, 1207.00000, 1.00625
0, 1208.00000, 1.00625
0, 1209.00000, 1.00625
0, 1210.00000, 1.00625
0, 1211.00000, 1.00625
0, 1212.00000, 1.00625
0, 1213.00000, 1.00625
0, 1214.00000, 1.00625
0, 1215.00000, 1.00625
0, 1216.00000, 1.00625
0, 1217.00000, 1.00625
0, 1218.00000, 1.00625
0, 1219.00000, 1.00625
0, 1220.00000, 1.00625
0, 1221.00000, 1.00625
0, 1222.00000, 1.00625
0, 1223.00000, 1.00625
0, 1224.00000, 1.00625
0, 1225.00000, 1.00625
0, 1226.00000, 1.00625
0, 1227.00000, 1.00625
0, 1228.00000, 1.00625
0, 1229.00000, 1.00625
0, 1230.00000, 1.00625
0, 1231.00000, 1.00625
0, 1232.00000, 1.00625
0, 1233.00000, 1.00625
0, 1234.00000, 1.00625
0, 1235.00000, 1.00625
0, 1236.00000, 1.00625
0, 1237.00000, 1.00625
0, 1238.00000, 1.00625
0, 1239.00000, 1.00625
0, 1240.00000, 1.00625
0, 1241.00000, 1.00625
0, 1242.00000, 1.00625
0, 1243.00000, 1.00625
0, 1244.00000, 1.00625
0, 1245.00000, 1.00625
0, 1246.00000, 1.00625
0, 1247.00000, 1.00625
0, 1248.00000, 1.00625
0, 1249.00000, 1.00625
0, 1250.00000, 1.00625
0, 1251.00000, 1.00625
0, 1252.00000, 1.00625
0, 1253.00000, 1.00625
0, 1254.00000, 1.00625
0, 1255.00000, 1.00625
0, 1256.00000, 1.00625
0, 1257.00000, 1.00625
0, 1258.00000, 1.00625
0, 1259.00000, 1.00625
0, 1260.00000, 1.00625
0, 1261.00000, 1.00625
0, 1262.00000, 1.00625
0, 1263.00000, 1.00625
0, 1264.00000, 1.00625
0, 1265.00000, 1.00625
0, 1266.00000, 1.00625
0, 1267.00000, 1.00625
0, 1268.00000, 1.00625
0, 1269.00000, 1.00625
0, 1270.00000, 1.00625
0, 1271.00000, 1.00625
0, 1272.00000, 1.00625
0, 1273.00000, 1.00625
0, 1274.00000, 1.00625
0, 1275.00000, 1.00625
0, 1276.00000, 1.00625
0, 1277.00000, 1.00625
0, 1278.00000, 1.00625
0, 1279.00000, 1.00625
0, 1280.00000, 1.00625
0, 1281.00000, 1.00625
0, 1282.00000, 1.00625
0, 1283.00000, 1.00625
0, 1284.00000, 1.00625
0, 1285.00000, 1.00625
0, 1286.00000, 1.00625
0, 1287.00000, 1.00625
0, 1288.00000, 1.00625
0, 1289.00000, 1.00625
0, 1290.00000, 1.00625
0, 1291.00000, 1.00625
0, 1292.00000, 1.00625
0, 1293.00000, 1.00625
0, 1294.00000, 1.00625
0, 1295.00000, 1.00625
0, 1296.00000, 1.00625
0, 1297.00000, 1.00625
0, 1298.00000, 1.00625
0, 1299.00000, 1.00625
0, 1300.00000, 1.00625
0, 1301.00000, 1.00625
0, 1302.00000, 1.00625
0, 1303.00000, 1.00625
0, 1304.00000, 1.00625
0, 1305.00000, 1.00625
0, 1306.00000, 1.00625
0, 1307.00000, 1.00625
0, 1308.00000, 1.00625
0, 1309.00000, 1.00625
0, 1310.00000, 1.00625
0, 1311.00000, 1.00625
0, 1312.00000, 1.00625
0, 1313.00000, 1.00625
0, 1314.00000, 1.00625
0, 1315.00000, 1.00625
0, 1316.00000, 1.00625
0, 1317.00000, 1.00625
0, 1318.00000, 1.00625
0, 1319.00000, 1.00625
0, 1320.00000, 1.00625
0, 1321.00000, 1.00625
0, 1322.00000, 1.00625
0, 1323.00000, 1.00625
0, 1324.00000, 1.00625
0, 1325.00000, 1.00625
0, 1326.00000, 1.00625
0, 1327.00000, 1.00625
0, 1328.00000, 1.00625
0, 1329.00000, 1.00625
0, 1330.00000, 1.00625
0, 1331.00000, 1.00625
0, 1332.00000, 1.00625
0, 1333.00000, 1.00625
0, 1334.00000, 1.00625
0, 1335.00000, 1.00625
0, 1336.00000, 1.00625
0, 1337.00000, 1.00625
0, 1338.00000, 1.00625
0, 1339.00000, 1.00625
0, 1340.00000, 1.00625
0, 1341.00000, 1.00625
0, 1342.00000, 1.00625
0, 1343.00000, 1.00625
0, 1344.00000, 1.00625
0, 1345.00000, 1.00625
0, 1346.00000, 1.00625
0, 1347.00000, 1.00625
0, 1348.00000, 1.00625
0, 1349.00000, 1.00625
0, 1350.00000, 1.00625
0, 1351.00000, 1.00625
0, 1352.00000, 1.00625
0, 1353.00000, 1.00625
0, 1354.00000, 1.00625
0, 1355.00000, 1.00625
0, 1356.00000, 1.00625
0, 1357.00000, 1.00625
0, 1358.00000, 1.00625
0, 1359.00000, 1.00625
0, 1360.00000, 1.00625
0, 1361.00000, 1.00625
0, 1362.00000, 1.00625
0, 1363.00000, 1.00625
0, 1364.00000, 1.00625
0, 1365.00000, 1.00625
0, 1366.00000, 1.00625
0, 1367.00000, 1.00625
0, 1368.00000, 1.00625
0, 1369.00000, 1.00625
0, 1370.00000, 1.00625
0, 1371.00000, 1.00625
0, 1372.00000, 1.00625
0, 1373.00000, 1.00625
0, 1374.00000, 1.00625
0, 1375.00000, 1.00625
0, 1376.00000, 1.00625
0, 1377.00000, 1.00625
0, 1378.00000, 1.00625
0, 1379.00000, 1.00625
0, 1380.00000, 1.00625
0, 1381.00000, 1.00625
0, 1382.00000, 1.00625
0, 1383.00000, 1.00625
0, 1384.00000, 1.00625
0, 1385.00000, 1.00625
0, 1386.00000, 1.00625
0, 1387.00000, 1.00625
0, 1388.00000, 1.00625
0, 1389.00000, 1.00625
0, 1390.00000, 1.00625
0, 1391.00000, 1.00625
0, 1392.00000, 1.00625
0, 1393.00000, 1.00625
0, 1394.00000, 1.00625
0, 1395.00000, 1.00625
0, 1396.00000, 1.00625
0, 1397.00000, 1.00625
0, 1398.00000, 1.00625
0, 1399.00000, 1.00625
0, 1400.00000, 1.00625
0, 1401.00000, 1.00625
0, 1402.00000, 1.00625
0, 1403.00000, 1.00625
0, 1404.00000, 1.00625
0, 1405.00000, 1.00625
0, 1406.00000, 1.00625
0, 1407.00000, 1.00625
0, 1408.00000, 1.00625
0, 1409.00000, 1.00625
0, 1410.00000, 1.00625
0, 1411.00000, 1.00625
0, 1412.00000, 1.00625
0, 1413.00000, 1.00625
0, 1414.00000, 1.00625
0, 1415.00000, 1.00625
0, 1416.00000, 1.00625
0, 1417.00000, 1.00625
0, 1418.00000, 1.00625
0, 1419.00000, 1.00625
0, 1420.00000, 1.00625
0, 1421.00000, 1.00625
0, 1422.00000, 1.00625
0, 1423.00000, 1.00625
0, 1424.00000, 1.00625
0, 1425.00000, 1.00625
0, 1426.00000, 1.00625
0, 1427.00000, 1.00625
0, 1428.00000, 1.00625
0, 1429.00000, 1.00625
0, 1430.00000, 1.00625
0, 1431.00000, 1.00625
0, 1432.00000, 1.00625
0, 1433.00000, 1.00625
0, 1434.00000, 1.00625
0, 1435.00000, 1.00625
0, 1436.00000, 1.00625
0, 1437.00000, 1.00625
0, 1438.00000, 1.00625
0, 1439.00000, 1.00625
0, 1440.00000, 1.00625
0, 1441.00000, 1.00625
0, 1442.00000, 1.00625
0, 1443.00000, 1.00625
0, 1444.00000, 1.00625
0, 1445.00000, 1.00625
0, 1446.00000, 1.00625
0, 1447.00000, 1.00625
0, 1448.00000, 1.00625
0, 1449.00000, 1.00625
0, 1450.00000, 1.00625
0, 1451.00000, 1.00625
0, 1452.00000, 1.00625
0, 1453.00000, 1.00625
0, 1454.00000, 1.00625
0, 1455.00000, 1.00625
0, 1456.00000, 1.00625
0, 1457.00000, 1.00625
0, 1458.00000, 1.00625
0, 1459.00000, 1.00625
0, 1460.00000, 1.00625
0, 1461.00000, 1.00625
0, 1462.00000, 1.00625
0, 1463.00000, 1.00625
0, 1464.00000, 1.00625
0, 1465.00000, 1.00625
0, 1466.00000, 1.00625
0, 1467.00000, 1.00625
0, 1468.00000, 1.00625
0, 1469.00000, 1.00625
0, 1470.00000, 1.00625
0, 1471.00000, 1.00625
0, 1472.00000, 1.00625
0, 1473.00000, 1.00625
0, 1474.00000, 1.00625
0, 1475.00000, 1.00625
0, 1476.00000, 1.00625
0, 1477.00000, 1.00625
0, 1478.00000, 1.00625
0, 1479.00000, 1.00625
0, 1480.00000, 1.00625
0, 1481.00000, 1.00625
0, 1482.00000, 1.00625
0, 1483.00000, 1.00625
0, 1484.00000, 1.00625
0, 1485.00000, 1.00625
0, 1486.00000, 1.00625
0, 1487.00000, 1.00625
0, 1488.00000, 1.00625
0, 1489.00000, 1.00625
0, 1490.00000, 1.00625
0, 1491.00000, 1.00625
0, 1492.00000, 1.00625
0, 1493.00000, 1.00625
0, 1494.00000, 1.00625
0, 1495.00000, 1.00625
0, 1496.00000, 1.00625
0, 1497.00000, 1.00625
0, 1498.00000, 1.00625
0, 1499.00000, 1.00625
0, 1500.00000, 1.00625
0, 1501.00000, 1.00625
0, 1502.00000, 1.00625
0, 1503.00000, 1.00625
0, 1504.00000, 1.00625
0, 1505.00000, 1.00625
0, 1506.00000, 1.00625
0, 1507.00000, 1.00625
0, 1508.00000, 1.00625
0, 1509.00000, 1.00625
0, 1510.00000, 1.00625
0, 1511.00000, 1.00625
0, 1512.00000, 1.00625
0, 1513.00000, 1.00625
0, 1514.00000, 1.00625
0, 1515.00000, 1.00625
0, 1516.00000, 1.00625
0, 1517.00000, 1.00625
0, 1518.00000, 1.00625
0, 1519.00000, 1.00625
0, 1520.00000, 1.00625
0, 1521.00000, 1.00625
0, 1522.00000, 1.00625
0, 1523.00000, 1.00625
0, 1524.00000, 1.00625
0, 1525.00000, 1.00625
0, 1526.00000, 1.00625
0, 1527.00000, 1.00625
0, 1528.00000, 1.00625
0, 1529.00000, 1.00625
0, 1530.00000, 1.00625
0, 1531.00000, 1.00625
0, 1532.00000, 1.00625
0, 1533.00000, 1.00625
0, 1534.00000, 1.00625
0, 1535.00000, 1.00625
0, 1536.00000, 1.00625
0, 1537.00000, 1.00625
0, 1538.00000, 1.00625
0, 1539.00000, 1.00625
0, 1540.00000, 1.00625
0, 1541.00000, 1.00625
0, 1542.00000, 1.00625
0, 1543.00000, 1.00625
0, 1544.00000, 1.00625
0, 1545.00000, 1.00625
0, 1546.00000, 1.00625
0, 1547.00000, 1.00625
0, 1548.00000, 1.00625
0, 1549.00000, 1.00625
0, 1550.00000, 1.00625
0, 1551.00000, 1.00625
0, 1552.00000, 1.00625
0, 1553.00000, 1.00625
0, 1554.00000, 1.00625
0, 1555.00000, 1.00625
0, 1556.00000, 1.00625
0, 1557.00000, 1.00625
0, 1558.00000, 1.00625
0, 1559.00000, 1.00625
0, 1560.00000, 1.00625
0, 1561.00000, 1.00625
0, 1562.00000, 1.00625
0, 1563.00000, 1.00625
0, 1564.00000, 1.00625
0, 1565.00000, 1.00625
0, 1566.00000, 1.00625
0, 1567.00000, 1.00625
0, 1568.00000, 1.00625
0, 1569.00000, 1.00625
0, 1570.00000, 1.00625
0, 1571.00000, 1.00625
0, 1572.00000, 1.00625
0, 1573.00000, 1.00625
0, 1574.00000, 1.00625
0, 1575.00000, 1.00625
0, 1576.00000, 1.00625
0, 1577.00000, 1.00625
0, 1578.00000, 1.00625
0, 1579.00000, 1.00625
0, 1580.00000, 1.00625
0, 1581.00000, 1.00625
0, 1582.00000, 1.00625
0, 1583.00000, 1.00625
0, 1584.00000, 1.00625
0, 1585.00000, 1.00625
0, 1586.00000, 1.00625
0, 1587.00000, 1.00625
0, 1588.00000, 1.00625
0, 1589.00000, 1.00625
0, 1590.00000, 1.00625
0, 1591.00000, 1.00625
0, 1592.00000, 1
0, 1593.00000, 1
0, 1594.00000, 1
0, 1595.00000, 1
0, 1596.00000, 1
0, 1597.00000, 1
0, 1598.00000, 1
0, 1599.00000, 1
0, 1600.00000, 1
0, 1601.00000, 1
0, 1602.00000, 1
0, 1603.00000, 1
0, 1604.00000, 1
0, 1605.00000, 1
0, 1606.00000, 1
0, 1607.00000, 1
0, 1608.00000, 1
0, 1609.00000, 1
0, 1610.00000, 1
0, 1611.00000, 1
0, 1612.00000, 1
0, 1613.00000, 1
0, 1614.00000, 1
0, 1615.00000, 1
0, 1616.00000, 1
0, 1617.00000, 1
0, 1618.00000, 1
0, 1619.00000, 1
0, 1620.00000, 1
0, 1621.00000, 1
0, 1622.00000, 1
0, 1623.00000, 1
0, 1624.00000, 1
0, 1625.00000, 1
0, 1626.00000, 1
0, 1627.00000, 1
0, 1628.00000, 1
0, 1629.00000, 1
0, 1630.00000, 1
0, 1631.00000, 1
0, 1632.00000, 1
0, 1633.00000, 1
0, 1634.00000, 1
0, 1635.00000, 1
0, 1636.00000, 1
0, 1637.00000, 1
0, 1638.00000, 1.00625
0, 1639.00000, 1.00625
0, 1640.00000, 1.00625
0, 1641.00000, 1.00625
0, 1642.00000, 1.00625
0, 1643.00000, 1.00625
0, 1644.00000, 1.00625
0, 1645.00000, 1.00625
0, 1646.00000, 1.00625
0, 1647.00000, 1.00625
0, 1648.00000, 1.00625
0, 1649.00000, 1.00625
0, 1650.00000, 1.00625
0, 1651.00000, 1.00625
0, 1652.00000, 1.00625
0, 1653.00000, 1.00625
0, 1654.00000, 1.00625
0, 1655.00000, 1.00625
0, 1656.00000, 1.00625
0, 1657.00000, 1.00625
0, 1658.00000, 1.00625
0, 1659.00000, 1.00625
0, 1660.00000, 1.00625
0, 1661.00000, 1.00625
0, 1662.00000, 1.00625
0, 1663.00000, 1.00625
0, 1664.00000, 1.00625
0, 1665.00000, 1.00625
0, 1666.00000, 1.00625
0, 1667.00000, 1.00625
0, 1668.00000, 1.00625
0, 1669.00000, 1.00625
0, 1670.00000, 1.00625
0, 1671.00000, 1.00625
0, 1672.00000, 1.00625
0, 1673.00000, 1.00625
0, 1674.00000, 1.00625
0, 1675.00000, 1.00625
0, 1676.00000, 1.00625
0, 1677.00000, 1.00625
0, 1678.00000, 1.00625
0, 1679.00000, 1.00625
0, 1680.00000, 1.00625
0, 1681.00000, 1.00625
0, 1682.00000, 1.00625
0, 1683.00000, 1.00625
0, 1684.00000, 1.00625
0, 1685.00000, 1.00625
0, 1686.00000, 1.00625
0, 1687.00000, 1.00625
0, 1688.00000, 1.00625
0, 1689.00000, 1.00625
0, 1690.00000, 1.00625
0, 1691.00000, 1.00625
0, 1692.00000, 1.00625
0, 1693.00000, 1.00625
0, 1694.00000, 1.00625
0, 1695.00000, 1.00625
0, 1696.00000, 1.00625
0, 1697.00000, 1.00625
0, 1698.00000, 1.00625
0, 1699.00000, 1.00625
0, 1700.00000, 1.00625
0, 1701.00000, 1.00625
0, 1702.00000, 1.00625
0, 1703.00000, 1.00625
0, 1704.00000, 1.00625
0, 1705.00000, 1.00625
0, 1706.00000, 1.00625
0, 1707.00000, 1.00625
0, 1708.00000, 1.00625
0, 1709.00000, 1.00625
0, 1710.00000, 1.00625
0, 1711.00000, 1.00625
0, 1712.00000, 1.00625
0, 1713.00000, 1.00625
0, 1714.00000, 1.00625
0, 1715.00000, 1.00625
0, 1716.00000, 1.00625
0, 1717.00000, 1.00625
0, 1718.00000, 1.00625
0, 1719.00000, 1.00625
0, 1720.00000, 1.00625
0, 1721.00000, 1.00625
0, 1722.00000, 1.00625
0, 1723.00000, 1.00625
0, 1724.00000, 1.00625
0, 1725.00000, 1.00625
0, 1726.00000, 1.00625
0, 1727.00000, 1.00625
0, 1728.00000, 1.00625
0, 1729.00000, 1.00625
0, 1730.00000, 1.00625
0, 1731.00000, 1.00625
0, 1732.00000, 1.00625
0, 1733.00000, 1.00625
0, 1734.00000, 1.00625
0, 1735.00000, 1.00625
0, 1736.00000, 1.00625
0, 1737.00000, 1.00625
0, 1738.00000, 1.00625
0, 1739.00000, 1.00625
0, 1740.00000, 1.00625
0, 1741.00000, 1.00625
0, 1742.00000, 1.00625
0, 1743.00000, 1.00625
0, 1744.00000, 1.00625
0, 1745.00000, 1.00625
0, 1746.00000, 1.00625
0, 1747.00000, 1.00625
0, 1748.00000, 1.00625
0, 1749.00000, 1.00625
0, 1750.00000, 1.00625
0, 1751.00000, 1.00625
0, 1752.00000, 1.00625
0, 1753.00000, 1.00625
0, 1754.00000, 1.00625
0, 1755.00000, 1.00625
0, 1756.00000, 1.00625
0, 1757.00000, 1.00625
0, 1758.00000, 1.00625
0, 1759.00000, 1.00625
0, 1760.00000, 1.00625
0, 1761.00000, 1.00625
0, 1762.00000, 1.00625
0, 1763.00000, 1.00625
0, 1764.00000, 1.00625
0, 1765.00000, 1.00625
0, 1766.00000, 1.00625
0, 1767.00000, 1.00625
0, 1768.00000, 1.00625
0, 1769.00000, 1.00625
0, 1770.00000, 1.00625
0, 1771.00000, 1.00625
0, 1772.00000, 1.00625
0, 1773.00000, 1.00625
0, 1774.00000, 1.00625
0, 1775.00000, 1.00625
0, 1776.00000, 1.00625
0, 1777.00000, 1
0, 1778.00000, 1
0, 1779.00000, 1
0, 1780.00000, 1
0, 1781.00000, 1
0, 1782.00000, 1
0, 1783.00000, 1
0, 1784.00000, 1
0, 1785.00000, 1
0, 1786.00000, 1
0, 1787.00000, 1
0, 1788.00000, 1
0, 1789.00000, 1
0, 1790.00000, 1
0, 1791.00000, 1
0, 1792.00000, 1
0, 1793.00000, 1
0, 1794.00000, 1
0, 1795.00000, 1
0, 1796.00000, 1
0, 1797.00000, 1
0, 1798.00000, 1
0, 1799.00000, 1
0, 1800.00000, 1
0, 1801.00000, 1
0, 1802.00000, 1
0, 1803.00000, 1
0, 1804.00000, 1
0, 1805.00000, 1
0, 1806.00000, 1
0, 1807.00000, 1
0, 1808.00000, 1
0, 1809.00000, 1
0, 1810.00000, 1
0, 1811.00000, 1
0, 1812.00000, 1
0, 1813.00000, 1
0, 1814.00000, 1
0, 1815.00000, 1
0, 1816.00000, 1
0, 1817.00000, 1
0, 1818.00000, 1
0, 1819.00000, 1
0, 1820.00000, 1
0, 1821.00000, 1
0, 1822.00000, 1
0, 1823.00000, 1
0, 1824.00000, 1
0, 1825.00000, 1
0, 1826.00000, 1
0, 1827.00000, 1
0, 1828.00000, 1
0, 1829.00000, 1
0, 1830.00000, 1
0, 1831.00000, 1
0, 1832.00000, 1
0, 1833.00000, 1
0, 1834.00000, 1
0, 1835.00000, 1
0, 1836.00000, 1
0, 1837.00000, 1
0, 1838.00000, 1
0, 1839.00000, 1
0, 1840.00000, 1
0, 1841.00000, 1
0, 1842.00000, 1
0, 1843.00000, 1
0, 1844.00000, 1.00625
0, 1845.00000, 1.00625
0, 1846.00000, 1.00625
0, 1847.00000, 1.00625
0, 1848.00000, 1.00625
0, 1849.00000, 1.00625
0, 1850.00000, 1.00625
0, 1851.00000, 1.00625
0, 1852.00000, 1.00625
0, 1853.00000, 1.00625
0, 1854.00000, 1.00625
0, 1855.00000, 1.00625
0, 1856.00000, 1.00625
0, 1857.00000, 1.00625
0, 1858.00000, 1.00625
0, 1859.00000, 1.00625
0, 1860.00000, 1.00625
0, 1861.00000, 1.00625
0, 1862.00000, 1.00625
0, 1863.00000, 1.00625
0, 1864.00000, 1.00625
0, 1865.00000, 1.00625
0, 1866.00000, 1.00625
0, 1867.00000, 1.00625
0, 1868.00000, 1.00625
0, 1869.00000, 1.00625
0, 1870.00000, 1.00625
0, 1871.00000, 1.00625
0, 1872.00000, 1.00625
0, 1873.00000, 1.00625
0, 1874.00000, 1.00625
0, 1875.00000, 1.00625
0, 1876.00000, 1.00625
0, 1877.00000, 1.00625
0, 1878.00000, 1.00625
0, 1879.00000, 1.00625
0, 1880.00000, 1.00625
0, 1881.00000, 1.00625
0, 1882.00000, 1.00625
0, 1883.00000, 1.00625
0, 1884.00000, 1.00625
0, 1885.00000, 1.00625
0, 1886.00000, 1.00625
0, 1887.00000, 1.00625
0, 1888.00000, 1.00625
0, 1889.00000, 1.00625
0, 1890.00000, 1.00625
0, 1891.00000, 1.00625
0, 1892.00000, 1.00625
0, 1893.00000, 1.00625
0, 1894.00000, 1.00625
0, 1895.00000, 1.00625
0, 1896.00000, 1.00625
0, 1897.00000, 1.00625
0, 1898.00000, 1.00625
0, 1899.00000, 1.00625
0, 1900.00000, 1.00625
0, 1901.00000, 1.00625
0, 1902.00000, 1.00625
0, 1903.00000, 1.00625
0, 1904.00000, 1.00625
0, 1905.00000, 1.00625
0, 1906.00000, 1.00625
0, 1907.00000, 1.00625
0, 1908.00000, 1.00625
0, 1909.00000, 1.00625
0, 1910.00000, 1.00625
0, 1911.00000, 1.00625
0, 1912.00000, 1.00625
0, 1913.00000, 1.00625
0, 1914.00000, 1.00625
0, 1915.00000, 1.00625
0, 1916.00000, 1.00625
0, 1917.00000, 1.00625
0, 1918.00000, 1.00625
0, 1919.00000, 1.00625
0, 1920.00000, 1.00625
0, 1921.00000, 1.00625
0, 1922.00000, 1.00625
0, 1923.00000, 1.00625
0, 1924.00000, 1.00625
0, 1925.00000, 1.00625
0, 1926.00000, 1.00625
0, 1927.00000, 1.00625
0, 1928.00000, 1.00625
0, 1929.00000, 1.00625
0, 1930.00000, 1.00625
0, 1931.00000, 1.00625
0, 1932.00000, 1.00625
0, 1933.00000, 1.00625
0, 1934.00000, 1.00625
0, 1935.00000, 1.00625
0, 1936.00000, 1
0, 1937.00000, 1
0, 1938.00000, 1
0, 1939.00000, 1
0, 1940.00000, 1
0, 1941.00000, 1
0, 1942.00000, 1
0, 1943.00000, 1
0, 1944.00000, 1
0, 1945.00000, 1
0, 1946.00000, 1
0, 1947.00000, 1
0, 1948.00000, 1
0, 1949.00000, 1
0, 1950.00000, 1
0, 1951.00000, 1
0, 1952.00000, 1
0, 1953.00000, 1
0, 1954.00000, 1
0, 1955.00000, 1
0, 1956.00000, 1
0, 1957.00000, 1
0, 1958.00000, 1
0, 1959.00000, 1
0, 1960.00000, 1
0, 1961.00000, 1
0, 1962.00000, 1
0, 1963.00000, 1
0, 1964.00000, 1
0, 1965.00000, 1
0, 1966.00000, 1
0, 1967.00000, 1
0, 1968.00000, 1
0, 1969.00000, 1
0, 1970.00000, 1
0, 1971.00000, 1
0, 1972.00000, 1
0, 1973.00000, 1
0, 1974.00000, 1
0, 1975.00000, 1
0, 1976.00000, 1
0, 1977.00000, 1
0, 1978.00000, 1
0, 1979.00000, 1
0, 1980.00000, 1
0, 1981.00000, 1
0, 1982.00000, 1
0, 1983.00000, 1
0, 1984.00000, 1
0, 1985.00000, 1
0, 1986.00000, 1
0, 1987.00000, 1
0, 1988.00000, 1
0, 1989.00000, 1
0, 1990.00000, 1
0, 1991.00000, 1
0, 1992.00000, 1
0, 1993.00000, 1
0, 1994.00000, 1
0, 1995.00000, 1
0, 1996.00000, 1
0, 1997.00000, 1
0, 1998.00000, 1
0, 1999.00000, 1
0, 2000.00000, 1
0, 2001.00000, 1
0, 2002.00000, 1
0, 2003.00000, 1
0, 2004.00000, 1
0, 2005.00000, 1
0, 2006.00000, 1
0, 2007.00000, 1
0, 2008.00000, 1
0, 2009.00000, 1
0, 2010.00000, 1
0, 2011.00000, 1
0, 2012.00000, 1
0, 2013.00000, 1
0, 2014.00000, 1
0, 2015.00000, 1
0, 2016.00000, 1
0, 2017.00000, 1
0, 2018.00000, 1
0, 2019.00000, 1
0, 2020.00000, 1
0, 2021.00000, 1
0, 2022.00000, 1
0, 2023.00000, 1
0, 2024.00000, 1
0, 2025.00000, 1
0, 2026.00000, 1
0, 2027.00000, 1
0, 2028.00000, 1
0, 2029.00000, 1
0, 2030.00000, 1
0, 2031.00000, 1
0, 2032.00000, 1
0, 2033.00000, 1
0, 2034.00000, 1
0, 2035.00000, 1
0, 2036.00000, 1
0, 2037.00000, 1
0, 2038.00000, 1
0, 2039.00000, 1
0, 2040.00000, 1
0, 2041.00000, 1
0, 2042.00000, 1
0, 2043.00000, 1
0, 2044.00000, 1
0, 2045.00000, 1
0, 2046.00000, 1
0, 2047.00000, 1
0, 2048.00000, 1
0, 2049.00000, 1
0, 2050.00000, 1
0, 2051.00000, 1
0, 2052.00000, 1
0, 2053.00000, 1
0, 2054.00000, 1
0, 2055.00000, 1
0, 2056.00000, 1
0, 2057.00000, 1
0, 2058.00000, 1
0, 2059.00000, 1
0, 2060.00000, 1
0, 2061.00000, 1
0, 2062.00000, 1
0, 2063.00000, 1
0, 2064.00000, 1
0, 2065.00000, 1
0, 2066.00000, 1
0, 2067.00000, 1
0, 2068.00000, 1
0, 2069.00000, 1
0, 2070.00000, 1
0, 2071.00000, 1
0, 2072.00000, 1
0, 2073.00000, 1
0, 2074.00000, 1
0, 2075.00000, 1
0, 2076.00000, 1
0, 2077.00000, 1
0, 2078.00000, 1
0, 2079.00000, 1
0, 2080.00000, 1
0, 2081.00000, 1
0, 2082.00000, 1
0, 2083.00000, 1
0, 2084.00000, 1
0, 2085.00000, 1
0, 2086.00000, 1
0, 2087.00000, 1
0, 2088.00000, 1
0, 2089.00000, 1
0, 2090.00000, 1
0, 2091.00000, 1
0, 2092.00000, 1
0, 2093.00000, 1
0, 2094.00000, 1
0, 2095.00000, 1
0, 2096.00000, 1
0, 2097.00000, 1
0, 2098.00000, 1
0, 2099.00000, 1
0, 2100.00000, 1
0, 2101.00000, 1
0, 2102.00000, 1
0, 2103.00000, 1
0, 2104.00000, 1
0, 2105.00000, 1
0, 2106.00000, 1
0, 2107.00000, 1
0, 2108.00000, 1
0, 2109.00000, 1
0, 2110.00000, 1
0, 2111.00000, 1
0, 2112.00000, 1
0, 2113.00000, 1
0, 2114.00000, 1
0, 2115.00000, 1
0, 2116.00000, 1
0, 2117.00000, 1
0, 2118.00000, 1
0, 2119.00000, 1
0, 2120.00000, 1
0, 2121.00000, 1
0, 2122.00000, 1
0, 2123.00000, 1
0, 2124.00000, 1
0, 2125.00000, 1
0, 2126.00000, 1
0, 2127.00000, 1
0, 2128.00000, 1
0, 2129.00000, 1
0, 2130.00000, 1
0, 2131.00000, 1
0, 2132.00000, 1
0, 2133.00000, 1
0, 2134.00000, 1
0, 2135.00000, 1
0, 2136.00000, 1
0, 2137.00000, 1
0, 2138.00000, 1
0, 2139.00000, 1
0, 2140.00000, 1
0, 2141.00000, 1
0, 2142.00000, 1
0, 2143.00000, 1
0, 2144.00000, 1
0, 2145.00000, 1
0, 2146.00000, 1
0, 2147.00000, 1
0, 2148.00000, 1
0, 2149.00000, 1
0, 2150.00000, 1
0, 2151.00000, 1
0, 2152.00000, 1
0, 2153.00000, 1
0, 2154.00000, 1
0, 2155.00000, 1
0, 2156.00000, 1
0, 2157.00000, 1
0, 2158.00000, 1
0, 2159.00000, 1
0, 2160.00000, 1
0, 2161.00000, 1
0, 2162.00000, 1
0, 2163.00000, 1
0, 2164.00000, 1
0, 2165.00000, 1
0, 2166.00000, 1
0, 2167.00000, 1
0, 2168.00000, 1
0, 2169.00000, 1
0, 2170.00000, 1
0, 2171.00000, 1
0, 2172.00000, 1
0, 2173.00000, 1
0, 2174.00000, 1
0, 2175.00000, 1
0, 2176.00000, 1
0, 2177.00000, 1
0, 2178.00000, 1
0, 2179.00000, 1
0, 2180.00000, 1
0, 2181.00000, 1
0, 2182.00000, 1
0, 2183.00000, 1
0, 2184.00000, 1
0, 2185.00000, 1
0, 2186.00000, 1
0, 2187.00000, 1
0, 2188.00000, 1
0, 2189.00000, 1
0, 2190.00000, 1
0, 2191.00000, 1
0, 2192.00000, 1
0, 2193.00000, 1
0, 2194.00000, 1
0, 2195.00000, 1
0, 2196.00000, 1
0, 2197.00000, 1
0, 2198.00000, 1
0, 2199.00000, 1
0, 2200.00000, 1
0, 2201.00000, 1
0, 2202.00000, 1
0, 2203.00000, 1
0, 2204.00000, 1
0, 2205.00000, 1
0, 2206.00000, 1
0, 2207.00000, 1
0, 2208.00000, 1
0, 2209.00000, 1
0, 2210.00000, 1
0, 2211.00000, 1
0, 2212.00000, 1
0, 2213.00000, 1
0, 2214.00000, 1
