hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 189.00000, 2479.51, -1.33833, 2476.3, -119.973, 2478.15, 119.771, 172.029, 179.06, 172.034, 60.4126, 172.202, -59.8822
0, 190.00000, 2479.49, -1.33933, 2476.28, -119.973, 2478.14, 119.77, 171.959, 179.059, 171.965, 60.4115, 172.132, -59.8833
0, 191.00000, 2479.49, -1.33944, 2476.28, -119.974, 2478.13, 119.77, 171.951, 179.059, 171.957, 60.4114, 172.124, -59.8834
0, 192.00000, 2479.5, -1.33909, 2476.29, -119.973, 2478.14, 119.77, 171.976, 179.059, 171.981, 60.4118, 172.149, -59.883
0, 193.00000, 2479.5, -1.339, 2476.29, -119.973, 2478.14, 119.77, 171.982, 179.059, 171.988, 60.4119, 172.155, -59.8829
0, 194.00000, 2479.49, -1.33927, 2476.28, -119.973, 2478.14, 119.77, 171.964, 179.059, 171.969, 60.4116, 172.136, -59.8832
0, 195.00000, 2479.48, -1.33961, 2476.28, -119.974, 2478.13, 119.77, 171.939, 179.058, 171.945, 60.4112, 172.112, -59.8836
0, 196.00000, 2479.48, -1.33996, 2476.27, -119.974, 2478.13, 119.769, 171.915, 179.058, 171.92, 60.4109, 172.087, -59.884
0, 197.00000, 2479.46, -1.34077, 2476.25, -119.975, 2478.11, 119.769, 171.859, 179.057, 171.865, 60.41, 172.031, -59.8848
0, 198.00000, 2479.43, -1.3421, 2476.23, -119.976, 2478.09, 119.768, 171.766, 179.056, 171.772, 60.4086, 171.938, -59.8862
0, 199.00000, 2479.4, -1.34352, 2476.2, -119.977, 2478.06, 119.766, 171.667, 179.054, 171.673, 60.4071, 171.838, -59.8877
0, 200.00000, 2479.37, -1.34486, 2476.17, -119.978, 2478.04, 119.765, 171.574, 179.052, 171.579, 60.4057, 171.744, -59.8891
0, 201.00000, 2479.34, -1.34634, 2476.14, -119.98, 2478.02, 119.764, 171.471, 179.051, 171.476, 60.4041, 171.64, -59.8907
0, 202.00000, 2479.3, -1.34798, 2476.11, -119.981, 2477.99, 119.762, 171.357, 179.049, 171.362, 60.4024, 171.526, -59.8924
0, 203.00000, 2479.27, -1.34965, 2476.08, -119.983, 2477.96, 119.761, 171.24, 179.047, 171.245, 60.4006, 171.409, -59.8942
0, 204.00000, 2479.23, -1.35153, 2476.04, -119.985, 2477.93, 119.759, 171.11, 179.045, 171.115, 60.3986, 171.277, -59.8961
0, 205.00000, 2479.18, -1.35371, 2476, -119.987, 2477.89, 119.757, 170.957, 179.042, 170.962, 60.3963, 171.124, -59.8985
0, 206.00000, 2479.13, -1.35595, 2475.95, -119.989, 2477.85, 119.755, 170.801, 179.04, 170.806, 60.3939, 170.967, -59.9008
0, 207.00000, 2479.09, -1.35813, 2475.91, -119.991, 2477.82, 119.753, 170.649, 179.037, 170.654, 60.3916, 170.814, -59.9031
0, 208.00000, 2479.03, -1.3607, 2475.86, -119.993, 2477.77, 119.751, 170.471, 179.034, 170.476, 60.3889, 170.635, -59.9058
0, 209.00000, 2478.96, -1.36395, 2475.8, -119.996, 2477.72, 119.748, 170.244, 179.03, 170.249, 60.3854, 170.407, -59.9092
0, 210.00000, 2478.89, -1.36731, 2475.73, -119.999, 2477.66, 119.744, 170.01, 179.026, 170.015, 60.3818, 170.171, -59.9128
0, 211.00000, 2478.81, -1.37091, 2475.66, -120.002, 2477.6, 119.741, 169.759, 179.022, 169.764, 60.378, 169.919, -59.9166
0, 212.00000, 2478.73, -1.37461, 2475.59, -120.006, 2477.54, 119.738, 169.502, 179.018, 169.506, 60.3741, 169.66, -59.9205
0, 213.00000, 2478.66, -1.37808, 2475.52, -120.009, 2477.48, 119.735, 169.26, 179.014, 169.265, 60.3704, 169.417, -59.9241
0, 214.00000, 2478.58, -1.38137, 2475.45, -120.012, 2477.42, 119.732, 169.031, 179.01, 169.035, 60.3669, 169.187, -59.9276
0, 215.00000, 2478.52, -1.38457, 2475.39, -120.015, 2477.37, 119.729, 168.808, 179.006, 168.813, 60.3635, 168.963, -59.931
0, 216.00000, 2478.46, -1.38739, 2475.34, -120.017, 2477.32, 119.726, 168.612, 179.003, 168.616, 60.3605, 168.765, -59.9339
0, 217.00000, 2478.4, -1.38984, 2475.29, -120.019, 2477.28, 119.724, 168.442, 179, 168.445, 60.3579, 168.594, -59.9365
0, 218.00000, 2478.36, -1.39188, 2475.25, -120.021, 2477.24, 119.722, 168.299, 178.998, 168.303, 60.3558, 168.451, -59.9387
0, 219.00000, 2478.33, -1.3934, 2475.22, -120.023, 2477.21, 119.721, 168.193, 178.996, 168.197, 60.3541, 168.344, -59.9403
0, 220.00000, 2478.3, -1.39472, 2475.19, -120.024, 2477.19, 119.719, 168.101, 178.995, 168.105, 60.3527, 168.252, -59.9417
0, 221.00000, 2478.27, -1.39606, 2475.17, -120.025, 2477.17, 119.718, 168.008, 178.993, 168.012, 60.3513, 168.158, -59.9431
0, 222.00000, 2478.24, -1.39741, 2475.14, -120.026, 2477.15, 119.717, 167.914, 178.992, 167.917, 60.3499, 168.063, -59.9445
0, 223.00000, 2478.21, -1.39868, 2475.11, -120.027, 2477.12, 119.716, 167.826, 178.99, 167.829, 60.3485, 167.975, -59.9459
0, 224.00000, 2478.19, -1.39962, 2475.1, -120.028, 2477.11, 119.715, 167.76, 178.989, 167.764, 60.3475, 167.909, -59.9468
0, 225.00000, 2478.18, -1.40025, 2475.08, -120.029, 2477.1, 119.714, 167.717, 178.988, 167.72, 60.3469, 167.865, -59.9475
0, 226.00000, 2478.17, -1.40059, 2475.08, -120.029, 2477.09, 119.714, 167.692, 178.988, 167.696, 60.3465, 167.841, -59.9479
0, 227.00000, 2478.17, -1.40048, 2475.08, -120.029, 2477.09, 119.714, 167.701, 178.988, 167.704, 60.3466, 167.849, -59.9477
0, 228.00000, 2478.18, -1.39995, 2475.09, -120.029, 2477.1, 119.715, 167.738, 178.989, 167.741, 60.3472, 167.886, -59.9472
0, 229.00000, 2478.2, -1.39901, 2475.11, -120.028, 2477.12, 119.716, 167.803, 178.99, 167.806, 60.3482, 167.951, -59.9462
0, 230.00000, 2478.23, -1.39766, 2475.13, -120.026, 2477.14, 119.717, 167.897, 178.991, 167.9, 60.3496, 168.046, -59.9448
0, 231.00000, 2478.26, -1.39624, 2475.16, -120.025, 2477.17, 119.718, 167.996, 178.993, 167.999, 60.3511, 168.146, -59.9433
0, 232.00000, 2478.3, -1.39457, 2475.19, -120.024, 2477.19, 119.72, 168.112, 178.995, 168.115, 60.3529, 168.263, -59.9415
0, 233.00000, 2478.35, -1.39227, 2475.24, -120.022, 2477.23, 119.722, 168.272, 178.997, 168.276, 60.3553, 168.424, -59.9391
0, 234.00000, 2478.41, -1.38935, 2475.3, -120.019, 2477.28, 119.724, 168.476, 179.001, 168.48, 60.3584, 168.629, -59.936
0, 235.00000, 2478.5, -1.38538, 2475.38, -120.015, 2477.35, 119.728, 168.752, 179.005, 168.756, 60.3626, 168.906, -59.9318
0, 236.00000, 2478.61, -1.38018, 2475.48, -120.011, 2477.44, 119.733, 169.115, 179.011, 169.119, 60.3681, 169.271, -59.9264
0, 237.00000, 2478.74, -1.37411, 2475.6, -120.005, 2477.54, 119.738, 169.538, 179.018, 169.541, 60.3746, 169.696, -59.92
0, 238.00000, 2478.89, -1.36728, 2475.73, -119.999, 2477.66, 119.745, 170.014, 179.026, 170.018, 60.3818, 170.175, -59.9128
0, 239.00000, 2479.06, -1.35908, 2475.89, -119.991, 2477.8, 119.752, 170.584, 179.036, 170.588, 60.3905, 170.749, -59.9041
0, 240.00000, 2479.27, -1.34968, 2476.08, -119.983, 2477.96, 119.761, 171.239, 179.047, 171.244, 60.4005, 171.408, -59.8942
0, 241.00000, 2479.49, -1.33936, 2476.28, -119.973, 2478.14, 119.77, 171.958, 179.059, 171.962, 60.4114, 172.13, -59.8833
0, 242.00000, 2479.72, -1.32845, 2476.49, -119.964, 2478.32, 119.78, 172.718, 179.071, 172.723, 60.423, 172.895, -59.8718
0, 243.00000, 2479.96, -1.31753, 2476.71, -119.954, 2478.51, 119.79, 173.478, 179.084, 173.484, 60.4346, 173.66, -59.8603
0, 244.00000, 2480.19, -1.30679, 2476.92, -119.944, 2478.69, 119.8, 174.226, 179.096, 174.232, 60.446, 174.412, -59.849
0, 245.00000, 2480.41, -1.29635, 2477.12, -119.934, 2478.87, 119.809, 174.953, 179.109, 174.959, 60.4571, 175.143, -59.838
0, 246.00000, 2480.63, -1.28632, 2477.32, -119.925, 2479.04, 119.819, 175.651, 179.12, 175.658, 60.4677, 175.846, -59.8274
0, 247.00000, 2480.83, -1.27696, 2477.5, -119.917, 2479.2, 119.827, 176.303, 179.131, 176.31, 60.4777, 176.501, -59.8175
0, 248.00000, 2481.02, -1.26792, 2477.68, -119.909, 2479.35, 119.835, 176.933, 179.141, 176.94, 60.4873, 177.135, -59.808
0, 249.00000, 2481.21, -1.25896, 2477.86, -119.9, 2479.5, 119.844, 177.556, 179.152, 177.564, 60.4968, 177.762, -59.7986
0, 250.00000, 2481.39, -1.25074, 2478.02, -119.893, 2479.64, 119.851, 178.129, 179.161, 178.137, 60.5055, 178.338, -59.7899
0, 251.00000, 2481.55, -1.24313, 2478.17, -119.886, 2479.77, 119.858, 178.659, 179.17, 178.667, 60.5135, 178.871, -59.7819
0, 252.00000, 2481.72, -1.23538, 2478.32, -119.879, 2479.9, 119.865, 179.198, 179.179, 179.207, 60.5218, 179.414, -59.7737
0, 253.00000, 2481.88, -1.22771, 2478.47, -119.872, 2480.03, 119.872, 179.732, 179.188, 179.741, 60.5299, 179.951, -59.7656
0, 254.00000, 2482.03, -1.22083, 2478.6, -119.866, 2480.15, 119.878, 180.211, 179.196, 180.22, 60.5372, 180.433, -59.7583
0, 255.00000, 2482.16, -1.21483, 2478.72, -119.86, 2480.25, 119.884, 180.629, 179.203, 180.639, 60.5436, 180.854, -59.752
0, 256.00000, 2482.27, -1.20948, 2478.82, -119.856, 2480.34, 119.889, 181.001, 179.209, 181.011, 60.5492, 181.228, -59.7464
0, 257.00000, 2482.38, -1.20454, 2478.92, -119.851, 2480.42, 119.893, 181.345, 179.215, 181.355, 60.5545, 181.574, -59.7411
0, 258.00000, 2482.48, -1.19971, 2479.01, -119.847, 2480.5, 119.898, 181.681, 179.221, 181.692, 60.5596, 181.913, -59.736
0, 259.00000, 2482.58, -1.1951, 2479.1, -119.842, 2480.58, 119.902, 182.002, 179.226, 182.012, 60.5645, 182.235, -59.7312
0, 260.00000, 2482.67, -1.19105, 2479.18, -119.839, 2480.65, 119.906, 182.284, 179.231, 182.295, 60.5688, 182.519, -59.7269
0, 261.00000, 2482.74, -1.18754, 2479.25, -119.836, 2480.71, 119.909, 182.528, 179.235, 182.539, 60.5725, 182.765, -59.7232
0, 262.00000, 2482.8, -1.18451, 2479.31, -119.833, 2480.76, 119.912, 182.739, 179.238, 182.75, 60.5757, 182.977, -59.72
0, 263.00000, 2482.86, -1.18183, 2479.36, -119.83, 2480.81, 119.914, 182.926, 179.241, 182.937, 60.5785, 183.165, -59.7172
0, 264.00000, 2482.92, -1.17929, 2479.41, -119.828, 2480.85, 119.916, 183.103, 179.244, 183.114, 60.5812, 183.343, -59.7145
0, 265.00000, 2482.97, -1.17677, 2479.46, -119.826, 2480.89, 119.919, 183.278, 179.247, 183.29, 60.5839, 183.52, -59.7119
0, 266.00000, 2483.02, -1.17443, 2479.51, -119.824, 2480.93, 119.921, 183.441, 179.25, 183.452, 60.5864, 183.683, -59.7094
0, 267.00000, 2483.06, -1.17229, 2479.55, -119.822, 2480.97, 119.923, 183.59, 179.252, 183.601, 60.5887, 183.833, -59.7071
0, 268.00000, 2483.11, -1.16995, 2479.6, -119.82, 2481.01, 119.925, 183.753, 179.255, 183.765, 60.5911, 183.998, -59.7047
0, 269.00000, 2483.18, -1.16709, 2479.65, -119.817, 2481.06, 119.928, 183.952, 179.258, 183.964, 60.5942, 184.197, -59.7016
0, 270.00000, 2483.24, -1.16383, 2479.71, -119.814, 2481.11, 119.931, 184.179, 179.262, 184.191, 60.5976, 184.426, -59.6982
0, 271.00000, 2483.32, -1.16045, 2479.78, -119.811, 2481.17, 119.934, 184.414, 179.266, 184.426, 60.6012, 184.663, -59.6946
0, 272.00000, 2483.39, -1.15719, 2479.84, -119.808, 2481.22, 119.937, 184.641, 179.27, 184.653, 60.6047, 184.891, -59.6912
0, 273.00000, 2483.46, -1.1537, 2479.91, -119.805, 2481.28, 119.94, 184.884, 179.274, 184.896, 60.6084, 185.136, -59.6875
0, 274.00000, 2483.54, -1.14987, 2479.99, -119.801, 2481.35, 119.943, 185.151, 179.278, 185.163, 60.6124, 185.404, -59.6835
0, 275.00000, 2483.62, -1.14618, 2480.06, -119.798, 2481.41, 119.947, 185.407, 179.283, 185.42, 60.6163, 185.663, -59.6796
0, 276.00000, 2483.69, -1.1428, 2480.12, -119.795, 2481.47, 119.95, 185.643, 179.286, 185.656, 60.6199, 185.9, -59.676
0, 277.00000, 2483.76, -1.13966, 2480.19, -119.792, 2481.52, 119.953, 185.862, 179.29, 185.875, 60.6232, 186.12, -59.6727
0, 278.00000, 2483.82, -1.13662, 2480.24, -119.789, 2481.57, 119.955, 186.073, 179.294, 186.086, 60.6265, 186.333, -59.6695
0, 279.00000, 2483.89, -1.13352, 2480.31, -119.787, 2481.62, 119.958, 186.289, 179.297, 186.302, 60.6298, 186.55, -59.6662
0, 280.00000, 2483.95, -1.13051, 2480.36, -119.784, 2481.67, 119.961, 186.498, 179.301, 186.512, 60.6329, 186.761, -59.663
0, 281.00000, 2484.01, -1.12782, 2480.42, -119.781, 2481.72, 119.964, 186.686, 179.304, 186.699, 60.6358, 186.949, -59.6602
0, 282.00000, 2484.06, -1.12528, 2480.47, -119.779, 2481.76, 119.966, 186.862, 179.307, 186.876, 60.6385, 187.127, -59.6575
0, 283.00000, 2484.12, -1.12252, 2480.52, -119.777, 2481.81, 119.968, 187.054, 179.31, 187.068, 60.6414, 187.32, -59.6546
0, 284.00000, 2484.19, -1.11949, 2480.58, -119.774, 2481.86, 119.971, 187.266, 179.313, 187.279, 60.6446, 187.533, -59.6514
0, 285.00000, 2484.25, -1.1164, 2480.64, -119.771, 2481.91, 119.974, 187.48, 179.317, 187.494, 60.6479, 187.749, -59.6481
0, 286.00000, 2484.32, -1.11335, 2480.7, -119.768, 2481.96, 119.977, 187.693, 179.321, 187.707, 60.6511, 187.963, -59.6449
0, 287.00000, 2484.38, -1.11036, 2480.76, -119.766, 2482.01, 119.98, 187.901, 179.324, 187.915, 60.6543, 188.172, -59.6418
0, 288.00000, 2484.44, -1.10739, 2480.81, -119.763, 2482.06, 119.982, 188.108, 179.327, 188.122, 60.6574, 188.381, -59.6386
0, 289.00000, 2484.5, -1.10455, 2480.87, -119.76, 2482.11, 119.985, 188.305, 179.331, 188.319, 60.6604, 188.579, -59.6356
0, 290.00000, 2484.56, -1.10202, 2480.92, -119.758, 2482.15, 119.987, 188.482, 179.334, 188.496, 60.6631, 188.757, -59.633
0, 291.00000, 2484.61, -1.09946, 2480.97, -119.756, 2482.2, 119.99, 188.66, 179.337, 188.674, 60.6658, 188.936, -59.6303
0, 292.00000, 2484.68, -1.09624, 2481.03, -119.753, 2482.25, 119.992, 188.884, 179.34, 188.898, 60.6693, 189.162, -59.6269
0, 293.00000, 2484.77, -1.09216, 2481.11, -119.749, 2482.32, 119.996, 189.168, 179.345, 189.182, 60.6736, 189.447, -59.6226
0, 294.00000, 2484.86, -1.0878, 2481.19, -119.745, 2482.39, 120, 189.471, 179.35, 189.486, 60.6782, 189.753, -59.618
0, 295.00000, 2484.95, -1.08341, 2481.28, -119.741, 2482.47, 120.004, 189.777, 179.355, 189.792, 60.6828, 190.061, -59.6133
0, 296.00000, 2485.05, -1.07867, 2481.37, -119.737, 2482.55, 120.009, 190.107, 179.361, 190.122, 60.6879, 190.393, -59.6083
0, 297.00000, 2485.16, -1.0735, 2481.47, -119.732, 2482.63, 120.013, 190.467, 179.367, 190.482, 60.6933, 190.755, -59.6029
0, 298.00000, 2485.28, -1.06801, 2481.58, -119.727, 2482.73, 120.018, 190.849, 179.373, 190.864, 60.6992, 191.14, -59.5971
0, 299.00000, 2485.4, -1.0621, 2481.69, -119.722, 2482.83, 120.024, 191.26, 179.38, 191.276, 60.7054, 191.554, -59.5908
0, 300.00000, 2485.55, -1.05533, 2481.83, -119.716, 2482.94, 120.03, 191.731, 179.388, 191.747, 60.7126, 192.028, -59.5837
0, 301.00000, 2485.71, -1.04766, 2481.97, -119.709, 2483.07, 120.037, 192.265, 179.397, 192.281, 60.7207, 192.566, -59.5756
0, 302.00000, 2485.88, -1.03951, 2482.13, -119.701, 2483.2, 120.044, 192.833, 179.406, 192.849, 60.7293, 193.137, -59.567
0, 303.00000, 2486.06, -1.03112, 2482.3, -119.694, 2483.35, 120.052, 193.417, 179.416, 193.433, 60.7382, 193.725, -59.5581
0, 304.00000, 2486.24, -1.02226, 2482.47, -119.686, 2483.49, 120.06, 194.033, 179.426, 194.05, 60.7476, 194.346, -59.5487
0, 305.00000, 2486.46, -1.01202, 2482.67, -119.676, 2483.67, 120.07, 194.746, 179.438, 194.763, 60.7584, 195.063, -59.5379
0, 306.00000, 2486.71, -1.0003, 2482.89, -119.666, 2483.86, 120.08, 195.562, 179.451, 195.579, 60.7709, 195.884, -59.5256
0, 307.00000, 2486.97, -0.987707, 2483.14, -119.654, 2484.07, 120.092, 196.438, 179.466, 196.456, 60.7842, 196.767, -59.5122
0, 308.00000, 2487.25, -0.97455, 2483.39, -119.642, 2484.29, 120.104, 197.354, 179.481, 197.372, 60.7981, 197.689, -59.4984
0, 309.00000, 2487.54, -0.960954, 2483.65, -119.63, 2484.52, 120.116, 198.3, 179.497, 198.318, 60.8125, 198.642, -59.484
0, 310.00000, 2487.84, -0.946495, 2483.93, -119.617, 2484.76, 120.13, 199.306, 179.514, 199.325, 60.8278, 199.655, -59.4687
0, 311.00000, 2488.13, -0.932546, 2484.2, -119.604, 2485, 120.142, 200.276, 179.53, 200.296, 60.8426, 200.632, -59.454
0, 312.00000, 2488.44, -0.917874, 2484.49, -119.591, 2485.24, 120.156, 201.297, 179.547, 201.317, 60.8581, 201.66, -59.4385
0, 313.00000, 2488.75, -0.90321, 2484.77, -119.578, 2485.49, 120.169, 202.318, 179.564, 202.338, 60.8736, 202.688, -59.423
0, 314.00000, 2489.04, -0.889286, 2485.04, -119.565, 2485.72, 120.182, 203.286, 179.58, 203.307, 60.8883, 203.664, -59.4083
0, 315.00000, 2489.31, -0.876411, 2485.29, -119.553, 2485.94, 120.194, 204.182, 179.595, 204.203, 60.902, 204.566, -59.3947
0, 316.00000, 2489.56, -0.864271, 2485.52, -119.542, 2486.14, 120.205, 205.027, 179.609, 205.048, 60.9148, 205.417, -59.3818
0, 317.00000, 2489.8, -0.852798, 2485.74, -119.532, 2486.33, 120.216, 205.825, 179.622, 205.847, 60.9269, 206.22, -59.3697
0, 318.00000, 2490.02, -0.84208, 2485.95, -119.522, 2486.51, 120.225, 206.57, 179.635, 206.593, 60.9383, 206.972, -59.3584
0, 319.00000, 2490.24, -0.832008, 2486.14, -119.513, 2486.68, 120.235, 207.271, 179.646, 207.294, 60.9489, 207.677, -59.3477
0, 320.00000, 2490.43, -0.82283, 2486.32, -119.505, 2486.83, 120.243, 207.91, 179.657, 207.933, 60.9586, 208.321, -59.338
0, 321.00000, 2490.59, -0.814912, 2486.47, -119.498, 2486.96, 120.25, 208.46, 179.666, 208.484, 60.967, 208.875, -59.3297
0, 322.00000, 2490.74, -0.807713, 2486.61, -119.491, 2487.08, 120.257, 208.961, 179.674, 208.985, 60.9746, 209.38, -59.3221
0, 323.00000, 2490.89, -0.800783, 2486.74, -119.485, 2487.19, 120.263, 209.443, 179.682, 209.467, 60.9819, 209.865, -59.3148
0, 324.00000, 2491.03, -0.793895, 2486.87, -119.479, 2487.31, 120.27, 209.922, 179.69, 209.946, 60.9892, 210.348, -59.3075
0, 325.00000, 2491.18, -0.786567, 2487.01, -119.472, 2487.43, 120.276, 210.432, 179.699, 210.456, 60.9969, 210.862, -59.2997
0, 326.00000, 2491.33, -0.779263, 2487.15, -119.465, 2487.55, 120.283, 210.94, 179.707, 210.965, 61.0047, 211.374, -59.292
0, 327.00000, 2491.47, -0.772482, 2487.28, -119.459, 2487.67, 120.289, 211.412, 179.715, 211.437, 61.0118, 211.849, -59.2848
0, 328.00000, 2491.61, -0.765889, 2487.41, -119.453, 2487.77, 120.295, 211.871, 179.723, 211.895, 61.0188, 212.311, -59.2779
0, 329.00000, 2491.74, -0.759523, 2487.53, -119.447, 2487.88, 120.301, 212.313, 179.73, 212.338, 61.0255, 212.757, -59.2711
0, 330.00000, 2491.87, -0.753585, 2487.65, -119.442, 2487.98, 120.307, 212.726, 179.737, 212.752, 61.0318, 213.173, -59.2649
0, 331.00000, 2491.99, -0.747817, 2487.76, -119.437, 2488.07, 120.312, 213.127, 179.744, 213.153, 61.0379, 213.577, -59.2588
0, 332.00000, 2492.11, -0.741696, 2487.88, -119.431, 2488.18, 120.317, 213.553, 179.751, 213.579, 61.0444, 214.006, -59.2523
0, 333.00000, 2492.25, -0.734914, 2488.01, -119.425, 2488.29, 120.324, 214.025, 179.758, 214.051, 61.0515, 214.482, -59.2451
0, 334.00000, 2492.4, -0.727825, 2488.14, -119.419, 2488.41, 120.33, 214.518, 179.767, 214.544, 61.059, 214.979, -59.2376
0, 335.00000, 2492.55, -0.720675, 2488.28, -119.412, 2488.52, 120.337, 215.015, 179.775, 215.041, 61.0666, 215.48, -59.2301
0, 336.00000, 2492.7, -0.713378, 2488.42, -119.406, 2488.65, 120.343, 215.523, 179.783, 215.549, 61.0743, 215.991, -59.2223
0, 337.00000, 2492.85, -0.705962, 2488.56, -119.399, 2488.77, 120.35, 216.039, 179.792, 216.065, 61.0821, 216.511, -59.2145
0, 338.00000, 2493.01, -0.698304, 2488.71, -119.392, 2488.89, 120.357, 216.571, 179.801, 216.598, 61.0902, 217.048, -59.2064
0, 339.00000, 2493.18, -0.69023, 2488.86, -119.385, 2489.03, 120.365, 217.133, 179.81, 217.16, 61.0987, 217.614, -59.1978
0, 340.00000, 2493.36, -0.68164, 2489.02, -119.377, 2489.17, 120.373, 217.73, 179.82, 217.757, 61.1078, 218.216, -59.1888
0, 341.00000, 2493.56, -0.671897, 2489.21, -119.368, 2489.33, 120.382, 218.408, 179.831, 218.435, 61.1181, 218.898, -59.1784
0, 342.00000, 2493.78, -0.660888, 2489.42, -119.358, 2489.51, 120.392, 219.174, 179.844, 219.201, 61.1297, 219.67, -59.1668
0, 343.00000, 2494.02, -0.649526, 2489.64, -119.348, 2489.7, 120.402, 219.964, 179.857, 219.991, 61.1417, 220.467, -59.1548
0, 344.00000, 2494.26, -0.638026, 2489.86, -119.337, 2489.89, 120.413, 220.763, 179.871, 220.791, 61.1539, 221.273, -59.1426
0, 345.00000, 2494.5, -0.625996, 2490.09, -119.327, 2490.09, 120.424, 221.6, 179.885, 221.628, 61.1666, 222.116, -59.1299
0, 346.00000, 2494.77, -0.613298, 2490.33, -119.315, 2490.3, 120.435, 222.483, 179.899, 222.511, 61.18, 223.006, -59.1164
0, 347.00000, 2495.03, -0.600383, 2490.58, -119.303, 2490.51, 120.447, 223.381, 179.914, 223.409, 61.1936, 223.911, -59.1028
0, 348.00000, 2495.29, -0.587815, 2490.82, -119.292, 2490.72, 120.459, 224.255, 179.929, 224.284, 61.2069, 224.792, -59.0895
0, 349.00000, 2495.55, -0.57519, 2491.06, -119.281, 2490.93, 120.47, 225.133, 179.943, 225.162, 61.2202, 225.677, -59.0761
0, 350.00000, 2495.81, -0.562214, 2491.3, -119.269, 2491.14, 120.482, 226.035, 179.958, 226.064, 61.2339, 226.586, -59.0624
0, 351.00000, 2496.08, -0.549199, 2491.55, -119.257, 2491.35, 120.494, 226.94, 179.973, 226.969, 61.2477, 227.499, -59.0486
0, 352.00000, 2496.35, -0.536208, 2491.8, -119.245, 2491.57, 120.506, 227.843, 179.988, 227.873, 61.2614, 228.409, -59.0348
0, 353.00000, 2496.68, -0.519979, 2492.11, -119.231, 2491.83, 120.521, 228.971, -179.993, 229.001, 61.2785, 229.547, -59.0176
0, 354.00000, 2497.03, -0.502908, 2492.43, -119.215, 2492.11, 120.537, 230.158, -179.973, 230.188, 61.2965, 230.743, -58.9996
0, 355.00000, 2497.37, -0.486129, 2492.75, -119.2, 2492.39, 120.552, 231.325, -179.954, 231.355, 61.3142, 231.92, -58.9818
0, 356.00000, 2497.7, -0.470104, 2493.05, -119.185, 2492.65, 120.567, 232.438, -179.935, 232.469, 61.3311, 233.043, -58.9648
0, 357.00000, 2498.01, -0.454871, 2493.34, -119.172, 2492.9, 120.581, 233.497, -179.918, 233.529, 61.3472, 234.11, -58.9487
0, 358.00000, 2498.3, -0.440726, 2493.61, -119.159, 2493.13, 120.594, 234.481, -179.901, 234.512, 61.3621, 235.102, -58.9338
0, 359.00000, 2498.57, -0.427455, 2493.86, -119.147, 2493.35, 120.606, 235.403, -179.886, 235.435, 61.3761, 236.032, -58.9197
0, 360.00000, 2498.82, -0.415164, 2494.09, -119.136, 2493.55, 120.618, 236.257, -179.872, 236.289, 61.389, 236.894, -58.9067
0, 361.00000, 2499.03, -0.40445, 2494.29, -119.126, 2493.73, 120.627, 237.002, -179.859, 237.034, 61.4003, 237.644, -58.8954
0, 362.00000, 2499.23, -0.394886, 2494.47, -119.117, 2493.88, 120.636, 237.667, -179.848, 237.699, 61.4104, 238.315, -58.8852
0, 363.00000, 2499.41, -0.385698, 2494.65, -119.109, 2494.03, 120.645, 238.305, -179.838, 238.338, 61.4201, 238.959, -58.8755
0, 364.00000, 2499.6, -0.376624, 2494.82, -119.101, 2494.18, 120.653, 238.936, -179.827, 238.969, 61.4296, 239.595, -58.8659
0, 365.00000, 2499.78, -0.367621, 2494.99, -119.093, 2494.33, 120.661, 239.562, -179.817, 239.594, 61.4391, 240.226, -58.8564
0, 366.00000, 2499.96, -0.358729, 2495.16, -119.085, 2494.47, 120.669, 240.18, -179.807, 240.212, 61.4485, 240.849, -58.8469
0, 367.00000, 2500.14, -0.349892, 2495.32, -119.077, 2494.62, 120.678, 240.794, -179.796, 240.827, 61.4578, 241.469, -58.8376
0, 368.00000, 2500.32, -0.340734, 2495.5, -119.068, 2494.77, 120.686, 241.43, -179.786, 241.463, 61.4674, 242.111, -58.8279
0, 369.00000, 2500.51, -0.331347, 2495.67, -119.06, 2494.92, 120.695, 242.083, -179.775, 242.116, 61.4773, 242.769, -58.8179
0, 370.00000, 2500.7, -0.322037, 2495.85, -119.052, 2495.07, 120.703, 242.73, -179.764, 242.763, 61.4871, 243.421, -58.8081
0, 371.00000, 2500.89, -0.312779, 2496.02, -119.043, 2495.22, 120.712, 243.373, -179.753, 243.406, 61.4969, 244.07, -58.7983
0, 372.00000, 2501.08, -0.303501, 2496.2, -119.035, 2495.37, 120.72, 244.018, -179.743, 244.051, 61.5067, 244.72, -58.7884
0, 373.00000, 2501.26, -0.294406, 2496.37, -119.027, 2495.52, 120.729, 244.65, -179.732, 244.683, 61.5162, 245.358, -58.7788
0, 374.00000, 2501.43, -0.285814, 2496.53, -119.019, 2495.66, 120.737, 245.247, -179.722, 245.28, 61.5253, 245.96, -58.7697
0, 375.00000, 2501.59, -0.278073, 2496.68, -119.012, 2495.78, 120.744, 245.785, -179.713, 245.818, 61.5334, 246.503, -58.7615
0, 376.00000, 2501.73, -0.27129, 2496.8, -119.006, 2495.9, 120.75, 246.256, -179.705, 246.29, 61.5406, 246.978, -58.7543
